"Ngames","obsrate","MAE1","MAE2","MAE3","RMSE1","RMSE2","RMSE3","Acc1","Acc2","Acc3","AccOpen","AccClose"
136,0.451848841934173,2.47495494547386,2.32706874727085,2.32748138217292,3.19914188325378,3.09989399073037,3.10096345591081,0.647058823529412,0.676470588235294,0.661764705882353,0.308823529411765,0.316176470588235
110,0.479479886225112,2.72039952542418,2.7360327735691,2.7367272085227,3.68299045733183,3.73258592299745,3.73252126256958,0.654545454545455,0.654545454545455,0.654545454545455,0.263636363636364,0.318181818181818
114,0.501828524989842,2.44058984361554,2.41183095567648,2.41080151346958,3.28387603242742,3.31413022075105,3.31289292601335,0.526315789473684,0.526315789473684,0.526315789473684,0.254385964912281,0.245614035087719
136,0.524989841527834,2.67031873826126,2.71186148339623,2.71718794768668,3.74517667394859,3.83573889241106,3.83812968900831,0.632352941176471,0.602941176470588,0.588235294117647,0.272058823529412,0.286764705882353
114,0.552620885818773,2.66701964723952,2.62778243723838,2.62786420904909,3.45719007457646,3.46670743720546,3.46684089513071,0.482456140350877,0.587719298245614,0.587719298245614,0.192982456140351,0.228070175438596
138,0.575782202356766,1.99041929892674,1.87825755792339,1.87825755792339,2.59157886298441,2.45680766680803,2.45680766680803,0.521739130434783,0.521739130434783,0.521739130434783,0.253623188405797,0.253623188405797
130,0.603819585534336,2.50931645945678,2.5313209310073,2.5313209310073,3.37891774188738,3.41964391379084,3.41964391379084,0.507692307692308,0.492307692307692,0.492307692307692,0.261538461538462,0.292307692307692
106,0.63023161316538,2.52091468164597,2.51924389534633,2.51924389534633,3.16428567360058,3.21707877610676,3.21707877610676,0.528301886792453,0.509433962264151,0.509433962264151,0.216981132075472,0.254716981132075
116,0.651767574156847,2.1502632894042,2.12840531691751,2.12840531691749,2.75895005295435,2.79935520926018,2.79935520926016,0.689655172413793,0.706896551724138,0.706896551724138,0.336206896551724,0.362068965517241
126,0.675335229581471,2.65719279130782,2.66653904926432,2.66653904926432,3.52891772756601,3.601826168556,3.601826168556,0.746031746031746,0.746031746031746,0.746031746031746,0.325396825396825,0.357142857142857
140,0.700934579439252,2.71190742150369,2.64640461939202,2.6464046193904,3.52786061424488,3.47589946381103,3.4758994638106,0.614285714285714,0.628571428571429,0.628571428571429,0.292857142857143,0.285714285714286
110,0.729378301503454,2.45669884108424,2.3450865732353,2.34532338128087,3.08892393072936,3.02738166585978,3.02791879036221,0.618181818181818,0.6,0.6,0.309090909090909,0.318181818181818
120,0.751726940268184,2.49073220093521,2.46289696917542,2.46288699011856,3.05887170580907,3.07109814056812,3.07109202390887,0.533333333333333,0.566666666666667,0.566666666666667,0.225,0.266666666666667
138,0.776107273466071,2.34030972916153,2.29201442856131,2.29161788410124,3.11218402610139,3.09363083688637,3.09263940051548,0.550724637681159,0.550724637681159,0.550724637681159,0.297101449275362,0.304347826086957
106,0.804144656643641,2.24546334293777,2.23886480745949,2.23963366177395,3.01847709419693,3.09646659530953,3.10046177283741,0.622641509433962,0.679245283018868,0.660377358490566,0.330188679245283,0.30188679245283
130,0.825680617635108,2.45634428387363,2.39881450021035,2.3977385214646,3.06112202380616,3.07118844307815,3.07007708656551,0.492307692307692,0.492307692307692,0.476923076923077,0.169230769230769,0.2
140,0.852092645266152,2.60987387573651,2.63864936454461,2.63823601633529,3.39653388040483,3.46370332753514,3.46237548791457,0.542857142857143,0.542857142857143,0.542857142857143,0.271428571428571,0.278571428571429
106,0.880536367330354,2.48986646977339,2.44792656967273,2.44633881342202,3.16358063384614,3.16196834683497,3.16255831836823,0.584905660377358,0.547169811320755,0.622641509433962,0.292452830188679,0.30188679245283
132,0.90207232832182,2.28171451967589,2.26964869752266,2.27221949622247,2.75936232880806,2.77222897795671,2.7753935249944,0.484848484848485,0.484848484848485,0.5,0.242424242424242,0.234848484848485
134,0.928890694839496,2.37846812212958,2.34314411113925,2.33906707971797,2.96945143544611,2.932054861701,2.92772281941302,0.626865671641791,0.641791044776119,0.626865671641791,0.328358208955224,0.328358208955224
114,0.956115400243803,2.36540336657164,2.36184923619204,2.36043592348274,2.97757672853038,2.99269335701257,2.99477600039359,0.649122807017544,0.649122807017544,0.614035087719298,0.245614035087719,0.298245614035088
102,0.979276716781796,2.45703624994232,2.43866447516011,2.43926632585411,3.11283355158151,3.11640209223144,3.11821599757155,0.549019607843137,0.549019607843137,0.549019607843137,0.205882352941176,0.284313725490196
