Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Run Line,,Open OU,,Close OU,
424,904,H,PHI,VVELASQUEZ-R,0,0,3,0,0,1,0,0,0,4,-108,-107,-1.5,188,8,-110,7.5,-125
424,905,V,NYM,ZWHEELER-R,0,1,0,0,3,0,0,1,0,6,140,175,1.5,-130,8,-119,8,-108
424,906,H,STL,LWEAVER-R,2,0,0,2,1,0,0,0,0,5,-160,-195,-1.5,110,8,-101,8,-112
424,907,V,SDG,ELAUER-L,0,0,0,0,0,0,0,0,0,0,135,140,1.5,-130,11.5,-110,10,100
424,908,H,COL,KFREELAND-L,2,5,0,0,1,0,0,0,x,8,-155,-155,-1.5,110,11.5,-110,10,-120
424,909,V,MIA,DPETERS-L,0,0,1,0,0,0,0,1,1,3,220,220,1.5,110,8,-101,7.5,-110
424,910,H,LAD,KMAEDA-R,0,1,0,0,0,0,1,0,0,2,-260,-260,-1.5,-130,8,-119,7.5,-110
424,911,V,WAS,TROARK-R,0,0,0,3,0,0,0,0,0,3,-130,-109,-1.5,144,8,100,8,-110
424,912,H,SFO,TBLACH-L,1,0,2,0,0,1,0,0,x,4,110,-101,1.5,-165,8,-120,8,-110
424,913,V,SEA,MGONZALES-L,0,0,0,1,0,0,0,0,0,1,-145,-124,-1.5,120,9.5,-115,9.5,-101
424,914,H,CWS,CVOLSTAD-R,0,0,0,0,0,0,0,0,0,0,125,114,1.5,-140,9.5,-105,9.5,-119
424,915,V,MIN,JBERRIOS-R,1,0,0,0,0,0,1,1,0,3,125,139,1.5,-145,8.5,-110,8.5,-110
424,916,H,NYY,CSABATHIA-L,0,1,1,1,2,0,3,0,x,8,-145,-154,-1.5,125,8.5,-110,8.5,-110
424,919,V,BOS,RPORCELLO-R,0,0,0,0,0,1,0,0,2,3,-125,105,1.5,-200,8.5,-110,8.5,-110
424,920,H,TOR,JHAPP-L,0,3,0,0,0,0,0,0,0,4,105,-115,-1.5,170,8.5,-110,8.5,-110
424,921,V,OAK,ATRIGGS-R,0,0,0,0,0,1,1,1,0,3,-115,104,1.5,-180,9.5,-110,10,-110
424,922,H,TEX,CHAMELS-L,0,0,0,0,0,1,0,1,0,2,-105,-114,-1.5,155,9.5,-110,10,-110
424,923,V,LAA,SOHTANI-R,1,1,2,0,0,0,4,0,0,8,130,125,1.5,-165,8.5,-101,8,102
424,924,H,HOU,CMORTON-R,0,1,0,0,2,2,2,0,0,7,-150,-140,-1.5,144,8.5,-119,8,-122
424,925,V,CUB,TCHATWOOD-R,0,2,1,2,0,0,3,0,2,10,-101,122,1.5,-170,9,100,9,-105
424,926,H,CLE,JTOMLIN-R,0,0,1,0,0,0,0,1,1,3,-119,-137,-1.5,148,9,-120,9,-115
424,929,V,MIL,ZDAVIES-R,0,0,4,0,0,0,1,0,0,5,-140,-131,-1.5,120,8.5,-115,9.5,-102
424,930,H,KAN,IKENNEDY-R,0,0,0,1,1,0,0,0,0,2,120,116,1.5,-140,8.5,-105,9.5,-118
425,951,V,SDG,TROSS-R,0,0,0,0,0,0,1,0,1,2,127,150,1.5,-135,10,-110,9.5,-110
425,952,H,COL,JGRAY-R,0,1,3,0,0,0,0,1,x,5,-147,-170,-1.5,115,10,-110,9.5,-110
425,953,V,WAS,MSCHERZER-R,3,0,0,3,2,2,2,3,0,15,-152,-165,-1.5,-105,7,100,7,-101
425,954,H,SFO,JSAMARDZIJA-R,0,1,0,0,0,1,0,0,0,2,132,150,1.5,-115,7,-120,7,-119
425,955,V,ATL,MWISLER-R,1,0,1,0,1,0,0,1,1,5,-114,-107,-1.5,145,9,-115,9.5,-110
425,956,H,CIN,BFINNEGAN-L,0,0,0,0,4,0,0,0,0,4,-106,-103,1.5,-166,9,-105,9.5,-110
425,957,V,ARI,ZGREINKE-R,0,0,1,1,0,1,0,0,0,3,-104,-105,1.5,-220,7,-115,7,-120
425,958,H,PHI,JARRIETA-R,1,0,1,0,0,3,0,0,x,5,-116,-105,-1.5,184,7,-105,7,100
425,959,V,MIA,TRICHARDS-R,0,0,0,0,3,1,0,2,2,8,319,330,1.5,146,7,-110,7,-125
425,960,H,LAD,CKERSHAW-L,0,0,0,0,0,1,0,2,3,6,-379,-390,-1.5,-168,7,-110,7,105
425,961,V,NYM,SMATZ-L,0,0,1,0,0,0,0,0,0,1,126,123,1.5,-180,8.5,100,8.5,100
425,962,H,STL,MWACHA-R,0,0,3,4,2,0,0,0,x,9,-146,-138,-1.5,155,8.5,-120,8.5,-120
425,963,V,SEA,FHERNANDEZ-R,0,0,2,0,1,1,0,0,0,4,-153,-138,-1.5,112,9.5,-110,9.5,-105
425,964,H,CWS,JSHIELDS-R,2,0,1,0,0,0,0,0,0,3,133,123,1.5,-132,9.5,-110,9.5,-115
425,965,V,LAA,NTROPEANO-R,0,0,0,0,0,0,2,0,0,2,184,186,1.5,-108,8,-110,8.5,-110
425,966,H,HOU,JVERLANDER-R,0,0,0,3,0,1,1,0,x,5,-214,-216,-1.5,-112,8,-110,8.5,-110
425,967,V,MIN,LLYNN-R,2,0,0,1,0,0,1,0,0,4,149,155,1.5,-125,9,-120,9,-115
425,968,H,NYY,SGRAY-R,1,0,4,1,0,0,0,1,x,7,-169,-175,-1.5,105,9,100,9,-105
425,969,V,TAM,JFARIA-R,1,0,0,0,4,1,2,0,0,8,107,103,1.5,-210,7.5,-115,9,-106
425,970,H,BAL,ACOBB-R,1,2,0,0,1,0,0,0,0,4,-127,-113,-1.5,176,7.5,-105,9,-114
425,971,V,BOS,ERODRIGUEZ-L,1,0,0,0,1,0,2,0,0,4,-116,-148,-1.5,101,8.5,-120,9,-114
425,972,H,TOR,ASANCHEZ-R,1,0,0,0,1,1,0,0,0,3,-104,133,1.5,-121,8.5,100,9,-106
425,973,V,OAK,KGRAVEMAN-R,0,0,2,0,0,0,0,0,0,2,-112,-103,1.5,-210,10.5,-105,9.5,-105
425,974,H,TEX,DFISTER-R,0,0,0,1,2,0,0,1,x,4,-108,-107,-1.5,176,10.5,-115,9.5,-115
425,975,V,DET,MBOYD-L,0,0,0,1,2,0,0,0,0,3,179,145,1.5,-155,7.5,-105,8,-104
425,976,H,PIT,CKUHL-R,0,3,0,1,0,1,1,2,x,8,-199,-160,-1.5,135,7.5,-115,8,-116
425,977,V,CUB,JLESTER-L,0,0,0,0,1,0,0,0,0,1,113,123,1.5,-180,8,-110,7.5,-101
425,978,H,CLE,TBAUER-R,0,0,0,0,1,2,0,1,x,4,-133,-138,-1.5,155,8,-110,7.5,-119
425,979,V,MIL,JCHACIN-R,0,0,0,4,0,0,0,2,0,6,-138,-105,-1.5,148,9,-110,8.5,-112
425,980,H,KAN,JHAMMEL-R,0,0,0,1,0,1,0,0,0,2,118,-105,1.5,-170,9,-110,8.5,-108
425,981,V,DET,JZIMMERMANN-R,2,0,1,5,0,1,0,3,1,13,185,177,1.5,-115,7.5,-105,7.5,-110
425,982,H,PIT,JTAILLON-R,0,2,4,0,1,0,0,3,0,10,-215,-207,-1.5,-105,7.5,-115,7.5,-110
426,901,V,ATL,SNEWCOMB-L,1,1,0,0,2,0,0,2,1,7,-113,-134,-1.5,124,9,-105,9,-119
426,902,H,CIN,HBAILEY-R,0,0,0,0,4,0,0,0,0,4,-107,119,1.5,-144,9,-115,9,-101
426,903,V,ARI,MKOCH-R,3,0,5,0,0,0,0,0,0,8,-111,118,1.5,-190,8.5,-115,9,-119
426,904,H,PHI,BLIVELY-R,0,0,0,1,0,1,0,0,0,2,-109,-128,-1.5,163,8.5,-105,9,-101
426,905,V,NYM,NSYNDERGAARD-R,1,0,0,0,0,0,1,0,0,3,100,-105,-1.5,151,7,-110,7.5,106
426,906,H,STL,CMARTINEZ-R,0,0,0,0,0,0,1,1,0,4,-120,-105,1.5,-175,7,-110,7.5,-126
426,907,V,MIL,CANDERSON-R,0,0,0,0,0,0,0,0,0,0,124,150,1.5,-145,8,-115,8.5,-115
426,908,H,CUB,KHENDRICKS-R,0,0,0,0,0,1,0,0,x,1,-144,-165,-1.5,125,8,-105,8.5,-105
426,909,V,MIN,KGIBSON-R,0,0,2,0,0,1,0,0,0,3,165,185,1.5,-101,9.5,-106,10,-111
426,910,H,NYY,JMONTGOMERY-L,0,0,0,0,0,0,1,0,3,4,-185,-215,-1.5,-119,9.5,-114,10,-109
426,911,V,SEA,JPAXTON-L,0,0,3,1,0,0,0,1,0,5,107,101,1.5,-215,7.5,-102,7.5,-117
426,912,H,CLE,MCLEVINGER-R,0,0,0,0,0,2,2,0,0,4,-127,-111,-1.5,180,7.5,-118,7.5,-103
426,913,V,TAM,CARCHER-R,2,2,2,0,2,0,0,0,1,9,118,123,1.5,-179,7.5,-118,7.5,-117
426,914,H,BAL,DBUNDY-R,0,0,2,0,2,0,0,1,0,5,-138,-138,-1.5,154,7.5,-102,7.5,-103
426,915,V,BOS,CSALE-L,0,0,1,1,3,0,0,0,0,5,-175,-222,-1.5,-145,8,-101,8,101
426,916,H,TOR,MESTRADA-R,1,1,1,0,0,0,1,0,0,4,155,192,1.5,125,8,-119,8,-121
426,917,V,CWS,LGIOLITO-R,1,0,0,2,1,2,0,0,0,6,120,153,1.5,-130,8.5,-106,9,-120
426,918,H,KAN,JJUNIS-R,0,0,0,2,0,0,0,1,0,3,-140,-173,-1.5,110,8.5,-114,9,100
426,919,V,DET,MFULMER-R,0,0,0,0,0,0,0,0,0,0,115,143,1.5,-160,8,-102,7.5,-110
426,920,H,PIT,INOVA-R,0,0,0,0,0,0,0,0,1,1,-135,-158,-1.5,140,8,-118,7.5,-110
427,951,V,MIL,BSUTER-L,1,0,0,0,0,0,1,0,0,2,155,150,1.5,-143,7.5,-110,7.5,105
427,952,H,CUB,YDARVISH-R,2,0,0,0,0,0,1,0,x,3,-175,-165,-1.5,123,7.5,-110,7.5,-125
427,953,V,ARI,ZGODLEY-R,0,2,0,1,0,2,0,0,0,5,125,129,1.5,-185,7,-110,7,-105
427,954,H,WAS,SSTRASBURG-R,0,0,3,0,1,0,0,0,0,4,-145,-144,-1.5,160,7,-110,7,-115
427,955,V,ATL,JTEHERAN-R,3,0,0,0,0,0,0,0,0,3,150,151,1.5,-145,7.5,-110,8,-105
427,956,H,PHI,ANOLA-R,3,0,0,0,0,1,2,1,x,7,-170,-166,-1.5,125,7.5,-110,8,-115
427,957,V,STL,MMIKOLAS-R,0,0,3,1,1,0,0,0,0,5,-135,-124,-1.5,132,8.5,-101,8.5,-120
427,958,H,PIT,SBRAULT-L,0,0,0,0,0,2,0,0,3,6,115,114,1.5,-152,8.5,-119,8.5,100
427,959,V,COL,TANDERSON-L,0,0,0,0,1,0,0,0,0,1,-150,-127,-1.5,127,8,-119,8,-109
427,960,H,MIA,JURENA-R,0,0,0,0,0,0,0,0,0,0,130,117,1.5,-147,8,-101,8,-111
427,961,V,NYM,JDEGROM-R,1,0,0,0,0,0,3,1,0,5,-160,-167,-1.5,-112,7,-120,7,103
427,962,H,SDG,CRICHARD-L,0,0,0,0,0,0,0,0,1,1,140,152,1.5,-108,7,100,7,-123
427,963,V,LAD,HRYU-L,0,0,0,4,0,0,0,0,0,4,-150,-121,-1.5,140,8,-115,8,100
427,964,H,SFO,DHOLLAND-L,0,2,0,0,0,0,4,0,x,6,130,111,1.5,-160,8,-105,8,-120
427,965,V,DET,MFIERS-R,0,0,0,0,0,0,0,0,0,0,-114,116,1.5,-173,9.5,-110,9.5,-118
427,966,H,BAL,CTILLMAN-R,1,0,0,0,1,1,2,1,x,6,-106,-126,-1.5,149,9.5,-110,9.5,-102
427,967,V,TEX,MMINOR-L,4,0,0,0,0,2,0,0,0,6,140,132,1.5,-148,9,100,9,100
427,968,H,TOR,MSTROMAN-R,1,2,1,0,0,0,0,0,0,4,-160,-147,-1.5,130,9,-120,9,-120
427,969,V,SEA,ERAMIREZ-R,0,0,0,0,0,0,2,0,3,5,210,220,1.5,104,7.5,100,8,-108
427,970,H,CLE,CKLUBER-R,3,0,1,0,0,2,0,0,x,6,-250,-260,-1.5,-124,7.5,-120,8,-112
427,971,V,TAM,BSNELL-L,2,0,1,1,0,0,0,0,0,4,150,140,1.5,-150,9,100,8.5,-109
427,972,H,BOS,DPOMERANZ-L,0,0,0,0,0,2,0,1,0,3,-170,-155,-1.5,130,9,-120,8.5,-111
427,973,V,OAK,SMANAEA-L,0,0,0,0,1,2,3,2,0,8,150,161,1.5,-130,8.5,100,8.5,-119
427,974,H,HOU,DKEUCHEL-L,0,0,0,1,0,0,0,0,0,1,-170,-181,-1.5,110,8.5,-120,8.5,-101
427,975,V,CWS,RLOPEZ-R,0,2,0,2,0,0,0,0,0,7,100,-101,1.5,-200,8.5,-101,9,-118
427,976,H,KAN,DDUFFY-L,2,0,0,0,0,0,2,0,0,4,-120,-109,-1.5,170,8.5,-119,9,-102
427,977,V,NYY,LSEVERINO-R,0,0,0,0,1,1,0,0,1,4,-160,-138,-1.5,118,8.5,100,8,-105
427,978,H,LAA,AHEANEY-L,0,1,0,0,0,0,2,0,0,3,140,123,1.5,-138,8.5,-120,8,-115
427,979,V,CIN,LCASTILLO-R,1,0,2,1,6,0,1,0,4,15,-105,101,1.5,-205,9,-105,9.5,-104
427,980,H,MIN,PHUGHES-R,5,0,2,1,0,0,0,0,1,9,-115,-111,-1.5,172,9,-115,9.5,-116
428,901,V,MIL,JGUERRA-R,0,0,0,0,0,0,0,0,0,0,135,153,1.5,-155,7,-110,7,-110
428,902,H,CUB,JQUINTANA-L,0,0,1,0,0,0,2,0,x,3,-155,-168,-1.5,135,7,-110,7,-110
428,903,V,ARI,PCORBIN-L,0,0,0,1,0,1,0,1,0,4,-125,-131,-1.5,120,8,-110,8,-101
428,904,H,WAS,JHELLICKSON-R,0,0,2,0,0,1,0,0,0,3,105,116,1.5,-140,8,-110,8,-119
428,905,V,ATL,MFOLTYNEWICZ-R,0,1,2,0,1,0,0,0,0,4,120,109,1.5,-200,8.5,-110,8.5,-109
428,906,H,PHI,NPIVETTA-R,0,0,0,0,1,0,0,0,0,1,-140,-119,-1.5,170,8.5,-110,8.5,-111
428,907,V,STL,JFLAHERTY-R,0,0,1,0,0,1,0,0,0,2,-115,-128,-1.5,134,8,-119,8.5,-101
428,908,H,PIT,TWILLIAMS-R,0,1,0,0,0,2,2,1,x,6,-105,118,1.5,-154,8,-101,8.5,-119
428,909,V,COL,GMARQUEZ-R,0,0,0,0,0,1,0,0,0,1,-150,-115,-1.5,140,8.5,-110,8,-105
428,910,H,MIA,WCHEN-L,1,0,1,1,0,0,1,0,x,4,130,105,1.5,-160,8.5,-110,8,-115
428,911,V,NYM,JVARGAS-L,0,0,0,0,0,2,0,0,0,2,105,128,1.5,-185,8,-105,7,-121
428,912,H,SDG,JLUCCHESI-L,4,0,2,5,0,1,0,0,x,12,-125,-143,-1.5,160,8,-115,7,101
428,913,V,LAD,AWOOD-L,2,0,0,0,0,0,1,0,0,3,-125,-110,-1.5,148,7,-110,6.5,-125
428,914,H,SFO,JCUETO-R,0,0,0,0,3,1,4,0,x,8,105,100,1.5,-170,7,-110,6.5,105
428,915,V,TAM,YCHIRINOS-R,0,2,2,0,1,1,1,1,4,12,185,185,1.5,-110,8.5,-115,9,-120
428,916,H,BOS,DPRICE-L,1,1,1,1,1,0,0,0,1,6,-215,-215,-1.5,-110,8.5,-105,9,100
428,917,V,TEX,BCOLON-R,0,3,0,2,0,1,0,0,1,7,145,138,1.5,-146,9,-129,9,103
428,918,H,TOR,JGARCIA-L,0,0,0,0,1,1,1,0,1,4,-165,-153,-1.5,128,9,109,9,-123
428,919,V,SEA,MLEAKE-R,3,0,2,5,0,0,0,0,2,12,200,200,1.5,100,8,-119,7.5,-115
428,920,H,CLE,CCARRASCO-R,0,1,0,2,0,1,0,0,0,4,-240,-230,-1.5,-120,8,-101,7.5,-105
428,921,V,DET,FLIRIANO-L,1,4,0,2,0,0,1,0,1,9,-109,125,1.5,-165,9,-110,9,108
428,922,H,BAL,ACASHNER-R,0,0,0,0,1,0,4,0,0,5,-111,-140,-1.5,144,9,-110,9,-128
428,923,V,OAK,DMENGDEN-R,0,0,0,0,0,0,0,0,0,0,165,193,1.5,-110,8.5,-119,9,-116
428,924,H,HOU,LMCCULLERSJR.-R,3,1,1,2,0,2,1,1,x,11,-185,-223,-1.5,-110,8.5,-101,9,-104
428,925,V,CWS,DCOVEY-R,1,0,0,0,0,0,0,1,0,2,120,133,1.5,-155,10,-115,10,-110
428,926,H,KAN,ESKOGLUND-L,3,0,0,0,1,0,0,1,x,5,-140,-148,-1.5,135,10,-105,10,-110
428,927,V,NYY,MTANAKA-R,5,5,0,0,0,0,0,1,0,11,-113,-108,-1.5,148,8.5,-101,7.5,-118
428,928,H,LAA,GRICHARDS-R,0,0,0,0,1,0,0,0,0,1,-107,-102,1.5,-170,8.5,-119,7.5,-102
428,929,V,CIN,SROMANO-R,0,1,0,0,0,0,0,0,0,1,115,133,1.5,-145,9,-121,10.5,-105
428,930,H,MIN,JODORIZZI-R,0,0,0,2,1,0,0,0,x,3,-135,-148,-1.5,125,9,101,10.5,-115
428,931,V,CWS,CFULMER-R,0,1,0,4,0,0,3,0,0,8,-101,117,1.5,-180,9.5,-120,9.5,-114
428,932,H,KAN,TOAKS-R,0,0,0,0,0,0,0,0,0,0,-119,-132,-1.5,155,9.5,100,9.5,-106
428,933,V,LAD,WBUEHLER-R,3,3,2,0,1,3,0,3,0,15,-107,-165,-1.5,-106,7.5,-119,8,-101
428,934,H,SFO,CSTRATTON-R,2,0,0,0,0,0,3,1,0,6,-113,150,1.5,-114,7.5,-101,8,-119
429,951,V,COL,CBETTIS-R,0,0,0,0,0,0,0,0,0,0,-114,-111,-1.5,140,7.5,-110,7.5,-105
429,952,H,MIA,CSMITH-L,0,1,0,1,0,0,0,1,x,3,-106,101,1.5,-160,7.5,-110,7.5,-115
429,953,V,ARI,RRAY-L,0,0,0,0,0,0,1,0,0,1,111,108,1.5,-225,8,-119,7,-118
429,954,H,WAS,GGONZALEZ-L,0,2,1,0,0,0,0,0,x,3,-131,-118,-1.5,188,8,-101,7,-102
429,955,V,STL,LWEAVER-R,0,0,0,0,0,0,0,0,0,0,-144,-121,-1.5,138,8.5,-105,8,-105
429,956,H,PIT,NKINGHAM-R,0,0,0,0,0,4,0,1,x,5,124,111,1.5,-158,8.5,-115,8,-115
429,957,V,ATL,BMCCARTHY-R,1,0,5,0,0,0,0,3,1,10,115,101,1.5,-210,8.5,-115,8.5,-109
429,958,H,PHI,VVELASQUEZ-R,0,0,0,1,0,0,0,0,0,1,-135,-111,-1.5,176,8.5,-105,8.5,-111
429,959,V,MIL,ZDAVIES-R,0,0,0,0,0,0,0,0,0,0,145,137,1.5,-165,8.5,-105,8.5,-120
429,960,H,CUB,TCHATWOOD-R,0,0,0,0,1,1,0,0,x,2,-165,-152,-1.5,144,8.5,-115,8.5,100
429,961,V,LAD,KMAEDA-R,0,0,0,0,0,1,1,0,0,2,-135,-142,-1.5,110,8,100,8,-101
429,962,H,SFO,TBLACH-L,3,0,1,0,0,0,0,0,x,4,115,127,1.5,-130,8,-120,8,-119
429,963,V,NYM,ZWHEELER-R,1,1,2,0,0,0,5,5,0,14,-140,-140,-1.5,110,8.5,-115,8.5,-118
429,964,H,SDG,BMITCHELL-R,0,0,2,0,0,0,0,0,0,2,120,125,1.5,-130,8.5,-105,8.5,-102
429,965,V,TAM,MANDRIESE-R,0,0,2,1,0,0,0,0,0,3,180,185,1.5,-110,9,-110,8.5,-114
429,966,H,BOS,RPORCELLO-R,0,0,0,0,0,3,0,1,x,4,-210,-215,-1.5,-110,9,-110,8.5,-106
429,967,V,DET,DNORRIS-L,0,0,0,0,1,0,2,0,0,3,115,145,1.5,-150,9,-115,8.5,102
429,968,H,BAL,KGAUSMAN-R,1,2,0,0,0,1,0,1,x,5,-135,-160,-1.5,130,9,-105,8.5,-122
429,969,V,TEX,MPEREZ-L,0,1,0,0,0,1,0,0,0,2,185,205,1.5,112,9,-119,9,-110
429,970,H,TOR,JHAPP-L,0,2,1,1,0,1,2,0,x,7,-215,-245,-1.5,-132,9,-101,9,-110
429,971,V,SEA,MGONZALES-L,0,5,0,0,0,1,0,3,1,10,110,-101,1.5,-205,9,-119,8.5,-114
429,972,H,CLE,JTOMLIN-R,0,2,0,0,0,0,2,0,0,4,-130,-109,-1.5,172,9,-101,8.5,-106
429,973,V,OAK,TCAHILL-R,0,0,1,0,0,1,1,0,1,4,200,175,1.5,-115,8,-110,8,-110
429,974,H,HOU,GCOLE-R,0,0,2,0,1,0,3,2,x,8,-230,-205,-1.5,-105,8,-110,8,-110
429,975,V,CWS,HSANTIAGO-L,0,0,0,2,0,1,1,0,0,4,110,105,1.5,-200,9.5,-110,9.5,-103
429,976,H,KAN,IKENNEDY-R,0,0,0,1,3,0,0,1,x,5,-130,-115,-1.5,170,9.5,-110,9.5,-117
429,977,V,NYY,CSABATHIA-L,0,0,0,2,0,0,0,0,0,2,100,114,1.5,-200,8.5,-120,9,-115
429,978,H,LAA,TSKAGGS-L,0,0,0,0,0,1,0,0,0,1,-120,-124,-1.5,170,8.5,100,9,-105
429,979,V,CIN,TMAHLE-R,1,1,2,3,0,0,1,0,0,8,170,170,1.5,-116,9,100,9,-113
429,980,H,MIN,JBERRIOS-R,0,0,0,0,0,1,0,0,1,2,-190,-190,-1.5,-104,9,-120,9,-107
430,901,V,PIT,JTAILLON-R,0,0,0,0,1,0,1,0,0,2,110,106,1.5,-214,7.5,-119,8,-117
430,902,H,WAS,TROARK-R,0,1,0,2,0,0,0,0,x,3,-130,-116,-1.5,179,7.5,-101,8,-103
430,903,V,PHI,JARRIETA-R,0,2,0,2,0,0,0,0,0,4,-155,-153,-1.5,-105,7.5,-110,7.5,-110
430,904,H,MIA,DSTRAILY-R,0,1,4,1,0,0,2,0,x,8,135,138,1.5,-115,7.5,-110,7.5,-110
430,905,V,MIL,JCHACIN-R,0,0,0,1,2,0,3,0,0,6,-135,-119,-1.5,135,9,-115,9.5,-107
430,906,H,CIN,BFINNEGAN-L,0,0,0,2,3,0,0,0,0,5,115,109,1.5,-155,9,-105,9.5,-113
430,907,V,COL,KFREELAND-L,0,0,0,0,2,0,0,0,0,2,155,170,1.5,-110,9.5,-120,10,-120
430,908,H,CUB,JLESTER-L,0,1,0,0,1,1,0,0,x,3,-175,-200,-1.5,-110,9.5,100,10,100
430,909,V,LAD,RSTRIPLING-R,0,0,0,0,0,2,1,2,0,5,105,131,1.5,-170,8.5,-101,8,-101
430,910,H,ARI,ZGREINKE-R,0,3,0,1,1,0,2,1,x,8,-125,-146,-1.5,148,8.5,-119,8,-119
430,911,V,SDG,ELAUER-L,0,0,0,1,1,3,0,0,0,5,140,150,1.5,-140,7.5,-119,7.5,-120
430,912,H,SFO,JSAMARDZIJA-R,3,0,0,0,0,0,0,0,3,6,-160,-170,-1.5,120,7.5,-101,7.5,100
430,913,V,TEX,CHAMELS-L,0,0,0,1,0,0,1,2,1,5,170,166,1.5,-128,8,100,8,-119
430,914,H,CLE,TBAUER-R,0,0,0,1,1,0,1,4,x,7,-190,-186,-1.5,108,8,-120,8,-101
430,915,V,TAM,JFARIA-R,0,0,0,0,0,0,0,0,3,3,-130,-134,-1.5,123,9.5,-105,8.5,-105
430,916,H,DET,JZIMMERMANN-R,0,0,0,0,0,0,0,0,2,2,110,119,1.5,-143,9.5,-115,8.5,-115
430,917,V,KAN,JHAMMEL-R,3,0,0,2,0,0,0,0,1,6,190,200,1.5,110,9,-101,8.5,-109
430,918,H,BOS,ERODRIGUEZ-L,0,1,5,1,1,0,2,0,x,10,-220,-240,-1.5,-130,9,-119,8.5,-111
430,919,V,NYY,SGRAY-R,0,0,0,0,0,0,0,1,0,1,135,157,1.5,-131,9,-120,8.5,-102
430,920,H,HOU,CMORTON-R,1,0,0,1,0,0,0,0,x,2,-155,-177,-1.5,111,9,100,8.5,-118
430,921,V,TOR,ASANCHEZ-R,0,2,0,3,1,0,0,0,1,7,-115,108,1.5,-195,9,-119,10,-101
430,922,H,MIN,LLYNN-R,0,0,0,1,2,1,1,0,0,5,-105,-118,-1.5,166,9,-101,10,-119
501,951,V,PIT,CKUHL-R,0,0,0,0,0,0,2,0,2,4,210,205,1.5,-110,7,-120,7.5,-105
501,952,H,WAS,MSCHERZER-R,0,0,1,1,4,6,0,0,x,12,-250,-235,-1.5,-110,7,100,7.5,-115
501,953,V,PHI,ZEFLIN-R,0,0,0,0,1,0,0,0,0,1,-115,-108,1.5,-230,8.5,100,9,-105
501,954,H,MIA,JGARCIA-L,0,0,0,0,0,1,0,0,0,2,-105,-102,-1.5,192,8.5,-120,9,-115
501,955,V,ATL,MSOROKA-R,3,0,0,0,0,0,0,0,0,3,170,163,1.5,-140,7,-120,7,-123
501,956,H,NYM,NSYNDERGAARD-R,0,0,0,0,0,1,0,0,1,2,-200,-183,-1.5,120,7,100,7,103
501,957,V,MIL,CANDERSON-R,3,0,0,0,2,1,1,0,0,7,-140,-119,-1.5,135,9,-120,9.5,-105
501,958,H,CIN,HBAILEY-R,3,0,0,0,0,1,1,1,0,6,120,109,1.5,-155,9,100,9.5,-115
501,959,V,COL,JGRAY-R,2,0,0,1,0,0,0,0,0,3,147,138,1.5,-149,11,-119,10.5,-101
501,960,H,CUB,KHENDRICKS-R,1,0,0,0,0,0,0,0,0,1,-167,-153,-1.5,129,11,-101,10.5,-119
501,961,V,LAD,CKERSHAW-L,0,0,2,1,0,0,0,0,0,3,-215,-205,-1.5,-120,7.5,100,7.5,-115
501,962,H,ARI,MKOCH-R,0,1,0,0,1,0,2,0,x,4,185,175,1.5,100,7.5,-120,7.5,-105
501,963,V,SDG,TROSS-R,1,0,0,1,0,0,0,0,1,3,107,129,1.5,-175,8,-115,7.5,105
501,964,H,SFO,ASUAREZ-L,0,0,0,0,1,0,1,0,0,2,-127,-144,-1.5,151,8,-105,7.5,-125
501,965,V,TEX,DFISTER-R,0,0,0,0,2,0,4,0,0,8,175,175,1.5,-112,9,-105,9.5,-106
501,966,H,CLE,MCLEVINGER-R,0,0,0,0,0,0,2,0,4,6,-205,-195,-1.5,-108,9,-115,9.5,-114
501,967,V,TAM,CARCHER-R,0,0,0,0,1,0,0,0,0,1,-140,-163,-1.5,-101,8.5,-120,8.5,-110
501,968,H,DET,MBOYD-L,0,0,1,0,1,0,0,0,x,2,120,148,1.5,-119,8.5,100,8.5,-110
501,969,V,KAN,JJUNIS-R,0,0,0,1,0,1,0,0,1,7,250,275,1.5,141,7.5,-120,8.5,-110
501,970,H,BOS,CSALE-L,0,0,0,0,0,2,1,0,0,6,-290,-325,-1.5,-161,7.5,100,8.5,-110
501,971,V,NYY,JMONTGOMERY-L,0,0,0,0,0,0,0,0,4,4,157,150,1.5,-140,8,-120,8.5,-105
501,972,H,HOU,JVERLANDER-R,0,0,0,0,0,0,0,0,0,0,-177,-170,-1.5,120,8,100,8.5,-115
501,973,V,TOR,MESTRADA-R,0,0,0,0,2,1,0,1,0,7,110,117,1.5,-180,9.5,-115,9,105
501,974,H,MIN,KGIBSON-R,2,0,0,0,0,2,0,0,0,4,-130,-127,-1.5,155,9.5,-105,9,-125
501,975,V,BAL,ACOBB-R,0,0,0,0,0,0,0,0,2,2,147,170,1.5,-120,9,-105,8.5,-119
501,976,H,LAA,NTROPEANO-R,0,0,0,0,0,2,0,0,1,3,-167,-190,-1.5,100,9,-115,8.5,-101
501,977,V,OAK,ATRIGGS-R,1,0,0,0,0,0,2,0,0,3,-107,105,1.5,-200,8,-115,9,-105
501,978,H,SEA,FHERNANDEZ-R,0,1,0,0,3,1,0,1,x,6,-113,-115,-1.5,170,8,-105,9,-115
