Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Run Line,,Open OU,,Close OU,
510,960,H,ARI,ZGREINKE-R,0,0,0,0,0,1,0,0,0,1,-150,-130,-1.5,155,8,-110,8.5,-105
510,961,V,WAS,ASANCHEZ-R,0,0,0,0,0,0,0,0,0,0,151,200,1.5,-117,8,-110,8.5,-115
510,962,H,LAD,KMAEDA-R,1,0,0,1,1,0,2,0,0,5,-175,-220,-1.5,-103,8,-110,8.5,-105
510,963,V,CIN,LCASTILLO-R,0,4,0,0,0,0,0,0,3,7,-140,-150,-1.5,117,7,-110,7.5,100
510,964,H,SFO,DRODRIGUEZ-R,0,0,0,0,0,0,0,0,0,0,120,140,1.5,-138,7,-110,7.5,-120
510,965,V,LAA,TCAHILL-R,0,1,2,0,5,0,0,0,0,8,-150,-185,-1.5,-125,10,-110,11,-105
510,966,H,BAL,DSTRAILY-R,1,0,0,1,0,0,1,0,0,3,130,170,1.5,105,10,-110,11,-115
510,967,V,CWS,DCOVEY-R,1,0,0,0,1,0,1,0,0,3,110,116,1.5,-175,9,-110,9,-110
510,968,H,TOR,DHUDSON-R,3,1,0,0,0,0,0,0,0,4,-130,-126,-1.5,151,9,-110,9,-110
510,969,V,SEA,ESwanson-R,0,0,0,0,0,0,0,1,0,1,151,185,1.5,-115,9.5,-110,10.5,100
510,970,H,BOS,ERODRIGUEZ-L,0,0,4,1,2,1,2,4,0,14,-175,-205,-1.5,-105,9.5,-110,10.5,-120
510,971,V,NYY,DGERMAN-R,2,0,0,0,0,2,0,0,0,4,120,156,1.5,-145,7.5,-110,7,-120
510,972,H,TAM,TGLASNOW-R,0,0,0,0,3,0,0,0,0,3,-140,-166,-1.5,125,7.5,-110,7,100
510,973,V,DET,TROSS-R,0,0,0,0,0,0,0,0,0,0,176,190,1.5,106,9,-110,9,-105
510,974,H,MIN,JODORIZZI-R,0,0,2,2,1,1,0,0,0,6,-210,-210,-1.5,-127,9,-110,9,-115
510,975,V,TEX,LLYNN-R,0,0,0,0,0,0,0,0,0,0,215,230,1.5,115,8,-110,8.5,-110
510,976,H,HOU,JVERLANDER-R,0,0,1,0,0,0,2,0,0,3,-260,-260,-1.5,-135,8,-110,8.5,-110
510,977,V,CLE,COANDERSON-R,0,2,0,0,0,0,1,0,0,3,133,128,1.5,-160,8.5,-110,8.5,-115
510,978,H,OAK,FMONTAS-R,1,1,0,0,0,1,0,0,0,4,-153,-138,-1.5,140,8.5,-110,8.5,-105
510,979,V,PHI,JARRIETA-R,0,0,0,1,0,0,0,0,0,1,-150,-143,-1.5,117,9,-110,9,-115
510,980,H,KAN,HBAILEY-R,2,0,0,0,1,1,0,1,0,5,130,133,1.5,-137,9,-110,9,-105
511,901,V,PIT,JLYLES-R,0,0,0,2,0,0,0,0,0,2,144,165,1.5,-115,8.5,-110,7.5,-115
511,902,H,STL,MMIKOLAS-R,0,0,1,0,0,0,0,0,0,1,-165,-180,-1.5,-105,8.5,-110,7.5,-105
511,903,V,MIL,ZDAVIES-R,0,0,0,0,1,0,0,0,0,1,120,112,1.5,-204,7,-110,7.5,-115
511,904,H,CUB,CHAMELS-L,0,0,0,0,1,0,0,0,0,2,-140,-122,-1.5,171,7,-110,7.5,-105
511,905,V,MIA,SALCANTARA-R,0,0,1,0,0,0,0,0,0,1,222,270,1.5,125,6.5,-110,7,-110
511,906,H,NYM,JDEGROM-R,0,0,0,1,0,3,0,0,0,4,-270,-310,-1.5,-145,6.5,-110,7,-110
511,907,V,ATL,KGAUSMAN-R,0,1,1,0,0,0,1,2,1,6,-117,-125,-1.5,123,9.5,-110,9,-120
511,908,H,ARI,MKELLY-R,0,0,0,0,0,1,1,2,0,4,-103,115,1.5,-143,9.5,-110,9,100
511,909,V,SDG,JLUCCHESI-L,0,0,0,1,0,1,1,0,1,4,115,125,1.5,-145,10.5,-110,10,-120
511,910,H,COL,JGRAY-R,0,0,0,0,0,1,1,1,0,3,-135,-135,-1.5,125,10.5,-110,10,100
511,911,V,CIN,ADESCLAFANI-R,3,0,0,0,1,0,1,0,0,5,-130,-135,-1.5,127,7.5,-110,7.5,100
511,912,H,SFO,JSAMARDZIJA-R,1,0,0,3,0,0,0,0,0,4,110,125,1.5,-147,7.5,-110,7.5,-120
511,913,V,WAS,MSCHERZER-R,0,0,0,0,0,0,0,5,0,5,120,125,1.5,-190,7,-110,7,-105
511,914,H,LAD,WBUEHLER-R,0,0,2,0,0,0,0,0,0,2,-140,-135,-1.5,163,7,-110,7,-115
511,915,V,SEA,FHERNANDEZ-R,4,0,0,0,0,0,0,0,1,5,166,161,1.5,-110,9,-110,11.5,-105
511,916,H,BOS,RPORCELLO-R,0,1,8,0,0,0,0,0,0,9,-195,-172,-1.5,-110,9,-110,11.5,-115
511,917,V,DET,STURNBULL-R,0,2,0,1,0,0,0,0,2,5,125,148,1.5,-135,9,-110,8.5,-120
511,918,H,MIN,MPINEDA-R,0,1,0,0,0,1,0,1,0,3,-145,-158,-1.5,115,9,-110,8.5,100
511,919,V,CWS,INOVA-R,0,0,2,0,0,0,2,2,1,7,125,146,1.5,-145,8.5,-120,8.5,-120
511,920,H,TOR,MSTROMAN-R,0,0,0,0,0,0,1,0,1,2,-145,-156,-1.5,125,8.5,100,8.5,100
511,921,V,LAA,MHARVEY-R,2,0,0,1,0,3,0,0,1,7,-145,-134,-1.5,120,9.5,-110,9.5,-120
511,922,H,BAL,DBUNDY-R,2,0,0,0,0,0,0,0,0,2,125,124,1.5,-140,9.5,-110,9.5,100
511,923,V,CLE,TBAUER-R,0,0,0,0,1,0,0,0,1,2,-130,-118,-1.5,136,8.5,-110,8,-115
511,924,H,OAK,LHENDRIKS-R,1,0,0,0,1,0,0,0,1,3,110,108,1.5,-156,8.5,-110,8,-105
511,925,V,NYY,CSABATHIA-L,0,0,0,0,1,1,0,0,0,2,135,125,1.5,-165,8,-110,8.5,-105
511,926,H,TAM,RSTANEK-R,0,1,1,0,0,2,0,3,0,7,-155,-135,-1.5,144,8,-110,8.5,-115
511,927,V,TEX,JCHAVEZ-R,0,1,0,0,0,0,3,0,0,4,263,250,1.5,135,8.5,-110,9,-105
511,928,H,HOU,GCOLE-R,0,0,0,1,1,4,3,2,0,11,-325,-290,-1.5,-155,8.5,-110,9,-115
511,929,V,PHI,ZEFLIN-R,0,0,3,1,0,2,0,0,1,7,-145,-130,-1.5,119,9,-110,9,-120
511,930,H,KAN,BKELLER-R,0,0,0,0,0,0,0,0,0,0,125,120,1.5,-139,9,-110,9,100
511,931,V,DET,GSOTO-L,0,2,1,0,0,0,0,0,0,3,163,190,1.5,-105,9.5,-110,9.5,-115
511,932,H,MIN,KSTEWART-R,2,2,0,0,3,1,0,0,0,8,-190,-210,-1.5,-115,9.5,-110,9.5,-105
512,953,V,PIT,SBRAULT-L,3,0,0,0,0,0,5,2,0,10,135,160,1.5,-130,9,-110,9,100
512,954,H,STL,DHUDSON-R,4,2,0,0,0,0,0,0,0,6,-155,-170,-1.5,110,9,-110,9,-120
512,955,V,SDG,NMARGEVICIUS-L,0,0,1,0,0,0,2,0,4,7,105,100,1.5,-185,10.5,-110,12,-105
512,956,H,COL,ASENZATELA-R,0,4,0,1,0,0,5,0,x,10,-125,-110,-1.5,160,10.5,-110,12,-115
512,957,V,CIN,TMAHLE-R,2,1,0,0,0,1,0,1,0,5,110,101,1.5,-201,7.5,-110,7,-110
512,958,H,SFO,MBUMGARNER-L,2,0,0,0,0,0,2,2,x,6,-130,-111,-1.5,169,7.5,-110,7,-110
512,959,V,WAS,SSTRASBURG-R,0,0,0,0,0,0,0,0,0,0,135,132,1.5,-180,7,-110,7.5,100
512,960,H,LAD,HRYU-L,0,1,0,1,0,0,0,4,x,6,-155,-142,-1.5,155,7,-110,7.5,-120
512,961,V,ATL,MFRIED-L,0,1,3,0,0,0,0,1,0,5,-130,-115,-1.5,137,9,-110,9,-120
512,962,H,ARI,ZGODLEY-R,0,0,0,3,0,0,0,0,0,3,110,105,1.5,-157,9,-110,9,100
512,963,V,MIL,JCHACIN-R,0,0,0,1,0,0,0,0,0,1,125,108,1.5,-195,7.5,-110,7,-120
512,964,H,CUB,JLESTER-L,1,0,0,0,1,0,2,0,x,4,-145,-118,-1.5,166,7.5,-110,7,100
512,965,V,LAA,GCANNING-R,0,0,1,0,0,0,0,0,0,1,-145,-155,-1.5,100,9.5,-110,8.5,-105
512,966,H,BAL,JMEANS-L,0,2,2,0,0,1,0,0,x,5,125,145,1.5,-120,9.5,-110,8.5,-115
512,967,V,SEA,MGONZALES-L,1,0,0,0,1,0,0,0,0,2,140,120,1.5,-160,10.5,-110,10,-115
512,968,H,BOS,HVELAZQUEZ-R,3,1,0,0,2,0,3,2,x,11,-160,-130,-1.5,140,10.5,-110,10,-105
512,969,V,CWS,LGIOLITO-R,0,0,0,5,0,0,0,0,0,5,110,102,1.5,-200,8.5,-110,8.5,-120
512,970,H,TOR,ASANCHEZ-R,1,0,0,0,0,0,0,0,0,1,-130,-112,-1.5,170,8.5,-110,8.5,100
512,971,V,NYY,MTANAKA-R,0,0,0,0,2,0,0,1,4,7,130,170,1.5,-135,7,-110,7,-115
512,972,H,TAM,BSNELL-L,0,0,0,0,0,1,0,0,0,1,-150,-185,-1.5,115,7,-110,7,-105
512,973,V,DET,DNORRIS-L,2,1,0,0,0,0,2,0,0,5,180,161,1.5,-120,9,-110,8.5,-120
512,974,H,MIN,MPEREZ-L,0,0,0,0,0,0,3,0,0,3,-215,-172,-1.5,100,9,-110,8.5,100
512,975,V,TEX,ASAMPSON-R,0,0,1,0,0,2,0,0,2,5,176,190,1.5,105,10,-110,10,100
512,976,H,HOU,CMARTIN-R,1,3,0,2,4,5,0,0,x,15,-210,-210,-1.5,-125,10,-110,10,-120
512,977,V,CLE,JRODRIGUEZ-R,2,0,0,0,0,3,0,0,0,5,110,110,1.5,-195,8.5,-110,8.5,-120
512,978,H,OAK,DMENGDEN-R,0,0,2,0,0,1,0,0,0,3,-130,-120,-1.5,166,8.5,-110,8.5,100
512,979,V,PHI,CIRVIN-L,0,0,0,0,6,0,0,0,0,6,-121,-105,-1.5,148,9.5,-110,9,-120
512,980,H,KAN,JJUNIS-R,0,0,1,0,0,0,0,0,0,1,111,-105,1.5,-170,9.5,-110,9,100
513,901,V,MIL,FPERALTA-R,2,0,1,1,0,0,0,0,0,4,146,133,1.5,-150,8,-110,8.5,100
513,902,H,PHI,ANOLA-R,0,2,0,0,2,0,3,0,0,7,-167,-143,-1.5,130,8,-110,8.5,-120
513,903,V,PIT,NKINGHAM-R,2,0,0,0,0,0,0,0,1,3,144,165,1.5,-118,8.5,-110,9,-115
513,904,H,ARI,RRAY-L,2,3,1,1,1,0,1,0,0,9,-165,-180,-1.5,-102,8.5,-110,9,-105
513,907,V,HOU,BPEACOCK-R,0,3,0,0,0,0,2,0,3,8,-140,-162,-1.5,-105,8.5,-110,9,100
513,908,H,DET,MBOYD-L,0,0,0,1,0,0,0,0,0,1,120,152,1.5,-115,8.5,-110,9,-120
513,909,V,LAA,TSKAGGS-L,0,0,3,0,1,1,0,0,0,5,144,118,1.5,-170,8.5,-110,9,100
513,910,H,MIN,JBERRIOS-R,2,0,0,0,2,0,0,0,0,4,-165,-128,-1.5,148,8.5,-110,9,-120
513,911,V,CLE,SBIEBER-R,1,0,1,0,0,0,0,0,0,2,-140,-155,-1.5,-105,8.5,-110,8.5,-115
513,912,H,CWS,RLOPEZ-R,1,1,1,0,0,1,1,0,0,5,120,145,1.5,-115,8.5,-110,8.5,-105
513,913,V,OAK,MFIERS-R,0,1,0,0,0,1,1,1,0,5,115,105,1.5,-185,8,-110,9,-110
513,914,H,SEA,YKIKUCHI-L,1,0,0,0,0,0,0,3,0,6,-135,-115,-1.5,160,8,-110,9,-110
514,951,V,CUB,KHENDRICKS-R,0,2,0,0,1,0,0,0,0,3,-130,-110,-1.5,140,8.5,-110,9.5,-105
514,952,H,CIN,TROARK-R,0,0,0,1,0,0,0,0,0,1,110,100,1.5,-160,8.5,-110,9.5,-115
514,953,V,MIL,BWOODRUFF-R,0,3,2,0,0,0,0,1,0,6,105,-115,-1.5,148,8.5,-110,8,-120
514,954,H,PHI,JEICKHOFF-R,0,0,0,0,0,0,0,1,0,1,-125,105,1.5,-170,8.5,-110,8,100
514,955,V,NYM,NSYNDERGAARD-R,4,0,0,0,0,1,0,0,1,6,-155,-144,-1.5,115,8.5,-110,8,-115
514,956,H,WAS,JHELLICKSON-R,0,0,0,0,0,2,0,0,0,2,135,134,1.5,-135,8.5,-110,8,-105
514,957,V,STL,JFLAHERTY-R,3,0,1,1,6,0,0,0,3,14,-115,-125,-1.5,135,9,-110,9,-115
514,958,H,ATL,MFOLTYNEWICZ-R,0,0,0,0,3,0,0,0,0,3,-105,115,1.5,-155,9,-110,9,-105
514,959,V,PIT,JMUSGROVE-R,0,0,1,0,2,0,0,3,0,6,125,148,1.5,-140,9,-110,9,-105
514,960,H,ARI,LWEAVER-R,0,0,0,0,0,0,0,1,1,2,-145,-158,-1.5,120,9,-110,9,-115
514,961,V,SDG,CPADDACK-R,1,0,0,2,0,0,0,0,0,3,144,147,1.5,-158,6.5,-110,7,-130
514,962,H,LAD,CKERSHAW-L,0,0,4,1,1,0,0,0,0,6,-165,-157,-1.5,138,6.5,-110,7,110
514,963,V,CLE,CCARRASCO-R,0,0,1,2,3,2,0,1,0,9,-185,-196,-1.5,-140,9,-110,8,-105
514,964,H,CWS,MBANUELOS-L,0,0,0,0,0,0,0,0,0,0,160,178,1.5,120,9,-110,8,-115
514,967,V,HOU,WMILEY-L,3,3,1,1,1,1,0,1,0,11,-200,-220,-1.5,-156,9.5,-110,10.5,-120
514,968,H,DET,RCARPENTER-L,0,0,1,1,0,2,0,0,0,4,170,200,1.5,136,9.5,-110,10.5,100
514,969,V,LAA,CBEDROSIAN-R,0,0,0,0,0,3,0,0,0,3,105,118,1.5,-165,8.5,-110,9.5,-105
514,970,H,MIN,KGIBSON-R,1,0,2,1,0,0,0,0,0,4,-125,-128,-1.5,144,8.5,-110,9.5,-115
514,971,V,TEX,SMILLER-R,0,0,4,0,0,0,0,1,0,5,105,133,1.5,-150,9.5,-110,10,-105
514,972,H,KAN,DDUFFY-L,3,6,0,0,0,0,2,0,0,11,-125,-143,-1.5,130,9.5,-110,10,-115
514,973,V,OAK,BANDERSON-L,0,0,0,0,2,0,1,0,0,3,-110,-115,-1.5,135,8.5,-110,9,-115
514,974,H,SEA,MLEAKE-R,0,2,0,0,2,0,0,0,0,4,-110,105,1.5,-155,8.5,-110,9,-105
514,975,V,TAM,CMORTON-R,0,1,0,0,0,1,0,1,1,4,-150,-143,-1.5,120,7,-110,6.5,-110
514,976,H,MIA,CSMITH-L,0,0,0,0,0,0,0,0,0,0,130,133,1.5,-140,7,-110,6.5,-110
514,977,V,COL,KFREELAND-L,0,0,0,0,0,0,2,2,0,5,192,220,1.5,111,8.5,-110,8.5,-115
514,978,H,BOS,CSALE-L,0,1,2,0,0,0,0,1,0,4,-230,-250,-1.5,-131,8.5,-110,8.5,-105
514,979,V,TOR,TTHORNTON-R,3,0,0,1,0,3,0,0,0,7,-115,115,1.5,-195,8,-110,7.5,-105
514,980,H,SFO,NVINCENT-R,0,0,2,0,0,0,0,1,0,3,-105,-125,-1.5,166,8,-110,7.5,-115
515,901,V,PIT,CARCHER-R,0,0,0,0,0,0,0,0,1,1,144,147,1.5,-150,8,-110,7,-120
515,902,H,ARI,ZGREINKE-R,3,0,0,4,1,0,0,3,0,11,-165,-157,-1.5,130,8,-110,7,100
515,903,V,CUB,YDARVISH-R,0,2,0,1,0,0,1,1,0,5,-110,124,1.5,-160,9,-110,9,-115
515,904,H,CIN,SGRAY-R,1,0,0,1,0,0,1,2,0,6,-110,-134,-1.5,140,9,-110,9,-105
515,905,V,MIL,GGONZALEZ-L,1,0,3,0,1,0,0,0,0,5,110,112,1.5,-198,8.5,-110,9,-115
515,906,H,PHI,JARRIETA-R,1,0,0,0,0,0,1,0,0,2,-130,-122,-1.5,168,8.5,-110,9,-105
515,907,V,NYM,WFONT-R,0,0,1,0,0,0,0,0,0,1,148,137,1.5,-153,8,-110,8.5,-105
515,908,H,WAS,PCORBIN-L,3,0,2,0,0,0,0,0,0,5,-170,-147,-1.5,133,8,-110,8.5,-115
515,909,V,STL,MWACHA-R,0,0,0,0,0,0,0,0,0,0,115,124,1.5,-160,9,-110,9.5,-115
515,910,H,ATL,MSOROKA-R,0,0,1,1,0,0,0,2,0,4,-135,-134,-1.5,140,9,-110,9.5,-105
515,911,V,SDG,MSTRAHM-L,0,0,0,0,0,0,0,0,0,0,135,148,1.5,-140,8,-110,7.5,-120
515,912,H,LAD,KMAEDA-R,0,2,0,0,0,0,0,0,0,2,-155,-158,-1.5,120,8,-110,7.5,100
515,913,V,LAA,TCAHILL-R,0,0,1,0,0,2,1,0,3,7,123,125,1.5,-160,9,-110,9.5,-105
515,914,H,MIN,JODORIZZI-R,0,2,0,0,4,2,0,0,0,8,-143,-135,-1.5,140,9,-110,9.5,-115
515,915,V,BAL,ACASHNER-R,0,0,0,0,1,0,0,0,0,1,199,210,1.5,103,9,-110,9,100
515,916,H,NYY,DGERMAN-R,0,0,1,1,0,0,1,0,0,3,-240,-240,-1.5,-121,9,-110,9,-120
515,917,V,HOU,JVERLANDER-R,1,1,0,1,0,1,0,1,0,5,-330,-380,-1.5,-240,9.5,-110,9.5,-120
515,918,H,DET,GSOTO-L,0,0,1,0,0,0,0,0,0,1,267,320,1.5,199,9.5,-110,9.5,100
515,919,V,TEX,MMINOR-L,2,0,0,1,0,2,0,0,1,6,-128,-118,-1.5,130,9.5,-110,9.5,100
515,920,H,KAN,JLOPEZ-R,1,0,0,0,0,0,0,0,0,1,108,108,1.5,-150,9.5,-110,9.5,-120
515,921,V,TOR,EJACKSON-R,1,0,1,0,1,0,0,0,0,3,113,130,1.5,-160,8.5,-110,7.5,-110
515,922,H,SFO,SANDERSON-R,1,2,0,0,0,1,0,0,0,4,-133,-140,-1.5,140,8.5,-110,7.5,-110
515,923,V,TAM,RSTANEK-R,0,1,0,0,0,0,0,0,0,1,-167,-176,-1.5,-110,7.5,-110,7.5,-115
515,924,H,MIA,JURENA-R,0,0,0,0,0,0,0,0,0,0,146,163,1.5,-110,7.5,-110,7.5,-105
515,925,V,COL,GMARQUEZ-R,0,0,0,2,0,0,3,0,0,5,125,136,1.5,-150,8.5,-110,9,-120
515,926,H,BOS,ERODRIGUEZ-L,2,0,3,0,0,0,0,0,0,6,-145,-146,-1.5,130,8.5,-110,9,100
515,927,V,BAL,DHESS-R,1,1,0,1,0,0,0,0,0,3,218,240,1.5,110,9,-110,9.5,-110
515,928,H,NYY,JHAPP-L,1,2,0,2,0,0,0,0,0,5,-265,-270,-1.5,-128,9,-110,9.5,-110
516,951,V,NYM,ZWHEELER-R,0,0,4,0,0,0,0,0,2,6,-125,-125,-1.5,126,9,-110,9,100
516,952,H,WAS,ASANCHEZ-R,4,0,0,0,2,0,1,0,0,7,105,115,1.5,-146,9,-110,9,-120
516,953,V,MIL,ZDAVIES-R,1,0,1,1,1,0,3,2,2,11,105,111,1.5,-200,8,-110,9,-115
516,954,H,PHI,ZEFLIN-R,1,0,2,0,0,0,0,0,0,3,-125,-121,-1.5,170,8,-110,9,-105
516,955,V,CUB,JQUINTANA-L,2,0,0,0,0,0,0,0,0,2,-115,126,1.5,-176,8,-110,8,-120
516,956,H,CIN,LCASTILLO-R,0,0,0,0,3,0,1,0,0,4,-105,-136,-1.5,152,8,-110,8,100
516,957,V,STL,AWAINWRIGHT-R,0,0,0,0,0,1,0,1,0,2,-110,102,1.5,-195,9,-110,10,-110
516,958,H,ATL,JTEHERAN-R,0,2,3,0,0,3,1,1,0,10,-110,-112,-1.5,166,9,-110,10,-110
516,959,V,PIT,TWILLIAMS-R,0,0,0,0,1,1,1,0,0,3,-110,134,1.5,-175,8,-110,7.5,100
516,960,H,SDG,ELAUER-L,0,0,1,0,0,3,0,0,0,4,-110,-144,-1.5,151,8,-110,7.5,-120
516,961,V,OAK,CBASSITT-R,0,0,6,0,0,3,4,2,2,17,-120,-148,-1.5,-102,8.5,-110,8.5,-105
516,962,H,DET,STURNBULL-R,0,0,0,0,0,0,0,0,3,3,100,138,1.5,-118,8.5,-110,8.5,-115
516,963,V,TEX,LLYNN-R,0,0,0,1,5,3,1,2,4,16,-105,102,1.5,-200,10,-110,10.5,-105
516,964,H,KAN,HBAILEY-R,1,0,0,0,0,0,0,0,0,1,-115,-112,-1.5,170,10,-110,10.5,-115
516,965,V,BAL,DSTRAILY-R,0,2,3,0,2,0,0,0,0,7,237,290,1.5,148,8.5,-110,9,-110
516,966,H,CLE,TBAUER-R,1,0,2,3,0,2,5,1,0,14,-290,-340,-1.5,-170,8.5,-110,9,-110
516,967,V,TOR,MSTROMAN-R,0,1,0,0,0,1,0,0,0,2,-135,-116,-1.5,134,9,-110,10,100
516,968,H,CWS,DCOVEY-R,1,0,0,1,0,0,0,2,0,4,115,106,1.5,-154,9,-110,10,-120
516,969,V,MIN,MPINEDA-R,0,0,2,7,0,0,0,1,1,11,-110,-107,-1.5,152,9,-110,10,100
516,970,H,SEA,ESwanson-R,0,0,1,0,2,0,0,3,0,6,-110,-103,1.5,-175,9,-110,10,-120
517,901,V,CUB,CHAMELS-L,1,2,0,0,0,0,2,5,4,14,105,148,1.5,-150,7,-110,8,-115
517,902,H,WAS,MSCHERZER-R,0,0,2,0,0,0,2,0,2,6,-125,-158,-1.5,130,7,-110,8,-105
517,903,V,COL,JGRAY-R,0,1,1,0,0,2,0,0,0,4,115,109,1.5,-190,8.5,-110,9.5,100
517,904,H,PHI,CIRVIN-L,0,0,2,1,2,0,0,0,0,5,-135,-119,-1.5,163,8.5,-110,9.5,-120
517,905,V,LAD,RHILL-L,0,2,2,0,0,1,0,1,0,6,-130,-137,-1.5,105,9,-110,10,-115
517,906,H,CIN,ADESCLAFANI-R,0,0,0,0,0,0,0,0,0,0,110,127,1.5,-125,9,-110,10,-105
517,907,V,NYM,JDEGROM-R,0,1,0,0,0,0,2,3,0,6,-270,-230,-1.5,-126,6.5,-110,6.5,-115
517,908,H,MIA,TRICHARDS-R,0,0,2,2,3,0,1,0,0,8,222,205,1.5,107,6.5,-110,6.5,-105
517,909,V,MIL,JCHACIN-R,0,0,0,0,0,0,1,3,4,8,100,118,1.5,-174,9.5,-110,9,-120
517,910,H,ATL,MFRIED-L,1,1,1,0,0,9,0,0,0,12,-120,-128,-1.5,150,9.5,-110,9,100
517,911,V,SFO,JSAMARDZIJA-R,0,0,0,0,0,0,0,0,0,0,110,131,1.5,-166,9,-110,9,-105
517,912,H,ARI,MKELLY-R,0,0,0,1,0,2,4,0,0,7,-130,-141,-1.5,144,9,-110,9,-115
517,913,V,PIT,JLYLES-R,0,0,0,2,0,0,0,1,2,5,110,158,1.5,-158,7,-110,7,-105
517,914,H,SDG,JLUCCHESI-L,1,0,0,0,0,0,0,0,2,3,-130,-168,-1.5,138,7,-110,7,-115
517,915,V,TAM,RSTANEK-R,0,0,0,1,0,0,0,2,0,3,105,-103,1.5,-210,8.5,-110,9.5,-110
517,916,H,NYY,CSABATHIA-L,0,1,0,0,0,0,0,0,3,4,-125,-107,-1.5,176,8.5,-110,9.5,-110
517,917,V,BAL,DBUNDY-R,0,0,3,1,0,0,0,1,0,5,151,160,1.5,-124,8.5,-110,9,-125
517,918,H,CLE,JRODRIGUEZ-R,0,1,0,0,0,0,0,0,0,1,-175,-170,-1.5,104,8.5,-110,9,105
517,919,V,OAK,FMONTAS-R,0,0,0,1,2,3,0,1,0,7,-145,-192,-1.5,-130,8.5,-110,9,-115
517,920,H,DET,DNORRIS-L,0,0,0,0,1,0,0,0,1,2,125,176,1.5,110,8.5,-110,9,-105
517,921,V,HOU,GCOLE-R,0,0,0,0,0,0,0,3,0,3,-135,-141,-1.5,110,9.5,-110,9.5,-120
517,922,H,BOS,RPORCELLO-R,0,0,0,0,0,1,0,0,0,1,115,131,1.5,-130,9.5,-110,9.5,100
517,923,V,TOR,ASANCHEZ-R,1,2,4,2,1,0,0,0,0,10,-105,106,1.5,-180,9.5,-110,9,-115
517,924,H,CWS,INOVA-R,0,0,2,0,0,0,0,0,0,2,-115,-116,-1.5,155,9.5,-110,9,-105
517,925,V,KAN,BKELLER-R,0,0,0,0,0,2,0,0,0,2,120,170,1.5,-125,9,-110,10,-115
517,926,H,LAA,MHARVEY-R,0,3,1,0,0,0,1,0,0,5,-140,-185,-1.5,105,9,-110,10,-105
517,927,V,MIN,MPEREZ-L,0,0,1,2,3,0,0,0,1,7,-120,102,-1.5,155,9,-110,8.5,-105
517,928,H,SEA,MGONZALES-L,0,0,0,0,1,0,0,0,0,1,100,-112,1.5,-180,9,-110,8.5,-115
517,929,V,STL,MMIKOLAS-R,0,0,2,0,0,0,0,0,1,3,-175,-157,-1.5,-111,11,-110,11.5,-110
517,930,H,TEX,JLECLERC-R,0,7,0,0,0,0,0,0,0,7,151,147,1.5,-109,11,-110,11.5,-110
518,951,V,COL,ASENZATELA-R,0,0,0,0,0,0,1,0,0,1,135,163,1.5,-125,8.5,-110,9.5,-115
518,952,H,PHI,ANOLA-R,1,0,1,0,0,0,0,0,0,2,-155,-176,-1.5,105,8.5,-110,9.5,-105
518,953,V,LAD,WBUEHLER-R,0,0,0,0,0,0,0,0,0,0,-160,-167,-1.5,-122,9,-110,10,-115
518,954,H,CIN,TMAHLE-R,0,1,3,0,0,0,0,0,0,4,140,157,1.5,102,9,-110,10,-105
518,955,V,NYM,SMATZ-L,0,0,0,0,0,0,0,0,0,0,-125,-126,-1.5,120,7.5,-110,7.5,-105
518,956,H,MIA,PLOPEZ-R,1,0,1,0,0,0,0,0,0,2,105,116,1.5,-140,7.5,-110,7.5,-115
518,957,V,CUB,JLESTER-L,0,0,0,0,1,1,0,0,0,2,105,125,1.5,-185,7.5,-110,8.5,-110
518,958,H,WAS,SSTRASBURG-R,0,1,3,0,1,0,0,0,0,5,-125,-135,-1.5,160,7.5,-110,8.5,-110
518,959,V,MIL,CANDERSON-R,2,0,0,0,0,0,0,0,1,3,-105,110,1.5,-180,9.5,-110,9.5,-120
518,960,H,ATL,KGAUSMAN-R,0,0,1,0,0,2,0,0,0,4,-115,-120,-1.5,155,9.5,-110,9.5,100
518,961,V,PIT,MDURAPAU-R,0,2,3,0,1,0,0,0,1,7,128,140,1.5,-164,8,-110,8,-115
518,962,H,SDG,NMARGEVICIUS-L,0,0,1,0,0,1,0,0,0,2,-148,-150,-1.5,143,8,-110,8,-105
518,963,V,SFO,MBUMGARNER-L,1,0,3,0,0,2,0,1,1,8,-115,-116,-1.5,148,8.5,-110,8.5,-105
518,964,H,ARI,ZGODLEY-R,0,0,0,1,1,0,2,0,1,5,-105,106,1.5,-170,8.5,-110,8.5,-115
518,965,V,TAM,BSNELL-L,0,0,0,0,0,0,1,0,0,2,-110,-117,-1.5,144,8,-110,8.5,-105
518,966,H,NYY,MTANAKA-R,0,0,1,0,0,0,0,0,0,1,-110,107,1.5,-165,8,-110,8.5,-115
518,967,V,TOR,RFEIERABE-L,0,1,0,0,0,x,x,x,x,1,125,145,1.5,-137,9.5,-110,9.5,-115
518,968,H,CWS,LGIOLITO-R,1,2,1,0,0,x,x,x,x,4,-145,-155,-1.5,116,9.5,-110,9.5,-105
518,969,V,OAK,DMENGDEN-R,0,0,2,0,1,0,1,0,0,4,-110,-118,-1.5,135,8.5,-110,9,-120
518,970,H,DET,MBOYD-L,0,0,0,1,0,0,0,0,0,1,-110,108,1.5,-155,8.5,-110,9,100
