Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,RunLine,,OpenOU,,CloseOU,
809,981,V,ATL,MFRIED-L,0,0,2,0,2,4,0,x,x,8,-148,-145,-1.5,130,7,101,6.5,-120
809,982,H,PHI,UNDECIDED,0,0,0,0,0,0,0,x,x,0,128,135,1.5,-150,7,-121,6.5,100
810,901,V,ATL,SNEWCOMB-L,0,1,0,0,0,0,0,0,7,8,130,130,1.5,-155,9,-110,9,100
810,902,H,PHI,ANOLA-R,3,7,0,2,1,0,0,0,x,13,-150,-140,-1.5,135,9,-110,9,-120
810,903,V,CWS,DKEUCHEL-L,0,0,0,0,0,0,1,0,0,1,-150,-130,-1.5,110,9,-110,9,-120
810,904,H,DET,MFULMER-R,0,0,0,1,0,1,3,0,x,5,130,120,1.5,-130,9,-110,9,100
810,905,V,WAS,PCORBIN-L,0,1,4,0,7,2,2,0,0,16,-115,-120,-1.5,135,8.5,-110,8.5,-120
810,906,H,NYM,SMATZ-L,0,0,0,0,0,2,0,1,1,4,-105,110,1.5,-155,8.5,-110,8.5,100
810,907,V,TAM,RYARBROUGH-L,0,1,0,2,1,1,2,1,0,8,-147,-125,-1.5,120,9,-119,9.5,-105
810,908,H,BOS,UNDECIDED,3,0,1,0,0,1,0,2,0,7,127,115,1.5,-140,9,-101,9.5,-115
810,909,V,MIN,RDOBNAK-R,0,0,4,0,0,0,0,0,0,4,-110,100,-1.5,160,8,-110,8.5,-120
810,910,H,MIL,AHOUSER-R,0,1,0,0,0,0,0,1,0,2,-110,-110,1.5,-180,8,-110,8.5,100
810,913,V,ARI,RRAY-L,2,0,3,3,0,0,3,0,1,12,130,117,1.5,-155,11.5,-110,11.5,-115
810,914,H,COL,JGRAY-R,1,0,2,3,1,0,0,0,1,8,-150,-127,-1.5,135,11.5,-110,11.5,-105
810,915,V,SEA,JDUNN-R,0,0,1,0,3,5,1,0,0,10,125,165,1.5,-125,9,-110,9,-110
810,916,H,TEX,KGIBSON-R,1,0,1,0,0,0,0,0,0,2,-145,-180,-1.5,105,9,-110,9,-110
810,917,V,SFO,UNDECIDED,0,0,0,0,0,0,0,1,3,4,200,190,1.5,-120,9.5,-107,9,100
810,918,H,HOU,LMCCULLERSJR-R,0,1,4,0,0,1,0,0,x,6,-230,-210,-1.5,100,9.5,-113,9,-120
810,919,V,OAK,SMANAEA-L,0,3,2,4,0,0,0,0,0,9,-140,-122,-1.5,125,9,-110,9.5,105
810,920,H,LAA,JTEHERAN-R,3,0,1,3,0,2,0,1,x,10,120,112,1.5,-145,9,-110,9.5,-125
810,921,V,SDG,GRICHARDS-R,0,0,0,0,1,1,0,0,0,2,151,185,1.5,-115,8.5,-110,8.5,-115
810,922,H,LAD,DMAY-R,1,0,0,0,0,0,0,0,0,1,-175,-205,-1.5,-105,8.5,-110,8.5,-105
811,951,V,MIA,EHERNANDEZ-R,0,1,0,0,0,0,0,0,3,4,144,144,1.5,-145,8.5,-110,8,-120
811,952,H,TOR,HRYU-L,0,0,0,0,0,3,1,0,0,5,-165,-154,-1.5,125,8.5,-110,8,100
811,953,V,KAN,KBUBIC-L-L,0,0,1,1,1,0,0,2,0,5,163,161,1.5,-125,9,-110,8.5,-120
811,954,H,CIN,LCASTILLO-R,0,2,3,0,0,0,0,0,0,6,-190,-172,-1.5,105,9,-110,8.5,100
811,955,V,ATL,TTOUSSAINT-R,0,0,0,0,0,3,1,2,0,6,140,127,1.5,-150,10,-110,9.5,-105
811,956,H,NYY,JMONTGOMERY-L,3,0,3,0,2,0,1,0,0,9,-160,-137,-1.5,130,10,-110,9.5,-115
811,957,V,BAL,ACOBB-R,0,0,0,0,0,3,2,0,3,10,144,165,1.5,-130,9,-110,8.5,-115
811,958,H,PHI,ZWHEELER-R,0,0,2,0,1,0,0,3,2,9,-165,-180,-1.5,110,9,-110,8.5,-105
811,959,V,CUB,JLESTER-L,0,1,0,0,0,5,1,0,0,7,110,-108,-1.5,150,8,-110,9,-115
811,960,H,CLE,APLUTKO-R,0,0,0,0,0,1,0,0,0,1,-130,-102,1.5,-170,8,-110,9,-105
811,961,V,CWS,GGONZALEZ-L,4,0,0,1,0,1,2,0,0,8,-110,-122,-1.5,125,9,-110,9,-120
811,962,H,DET,TALEXANDER-L,0,0,0,0,2,0,0,0,2,4,-110,112,1.5,-145,9,-110,9,100
811,963,V,WAS,MSCHERZER-R,1,1,0,0,0,0,0,0,0,2,-140,-155,-1.5,-115,8,-110,8.5,-115
811,964,H,NYM,RPORCELLO-R,0,0,0,1,0,0,0,0,0,1,120,145,1.5,-105,8,-110,8.5,-105
811,965,V,TAM,AKITTREDGE-R,1,0,1,0,0,0,6,0,0,8,-107,-113,-1.5,140,10,-107,10,-120
811,966,H,BRS,MPEREZ-L,0,1,0,0,0,0,0,1,0,2,-113,103,1.5,-160,10,-113,10,100
811,967,V,MIN,TCLIPPARD-R,2,0,2,0,0,0,0,0,0,4,-111,104,1.5,-200,9,-118,9,-115
811,968,H,MIL,JLINDBLOM-R,1,0,0,0,1,2,0,2,0,6,-109,-114,-1.5,175,9,-102,9,-105
811,971,V,ARI,ZGALLEN-R,0,0,0,1,0,0,1,0,5,7,100,-114,1.5,-200,11,-110,11,-120
811,972,H,COL,KFREELAND-L,0,0,0,2,0,0,0,6,0,8,-120,104,-1.5,175,11,-110,11,100
811,973,V,SEA,MGONZALES-L,0,0,0,0,2,0,0,0,0,2,130,120,1.5,-160,8.5,-110,8.5,-105
811,974,H,TEX,MMINOR-L,2,0,2,0,0,0,0,0,0,4,-150,-130,-1.5,140,8.5,-110,8.5,-115
811,975,V,SFO,TANDERSON-L,0,1,0,0,1,0,3,0,1,7,176,157,1.5,-125,9.5,-114,9,-120
811,976,H,HOU,BBIELAK-R,0,3,1,0,0,2,0,0,0,6,-211,-167,-1.5,105,9.5,-106,9,100
811,977,V,OAK,MFIERS-R,0,0,0,0,0,0,0,0,0,0,100,145,1.5,-150,9,-110,9,-110
811,978,H,LAA,DBUNDY-R,0,0,0,5,0,1,0,0,0,6,-120,-155,-1.5,130,9,-110,9,-110
811,979,V,SDG,GRICHARDS-R,0,0,5,0,1,0,0,0,0,6,155,148,1.5,-140,8.5,-110,8.5,-105
811,980,H,LAD,RSTRIPLING-R,0,1,0,0,0,0,0,0,1,2,-180,-158,-1.5,120,8.5,-110,8.5,-115
812,901,V,CWS,DCEASE-R,2,0,1,0,4,0,0,0,0,7,-125,-133,-1.5,110,9,-110,9,-110
812,902,H,DET,MBOYD-L,1,0,0,4,0,0,0,0,0,5,105,123,1.5,-130,9,-110,9,-110
812,905,V,ARI,LWEAVER-R,1,0,0,1,3,0,8,0,0,13,-105,-109,1.5,-190,12.5,-110,12.5,-105
812,906,H,COL,ASENZATELA-R,0,1,0,3,1,0,0,2,0,7,-115,-101,-1.5,170,12.5,-110,12.5,-115
812,907,V,OAK,CBASSITT-R,1,2,0,1,1,0,0,3,0,8,100,-109,-1.5,140,9.5,-110,9.5,-105
812,908,H,LAA,GCANNING-R,1,0,2,0,0,1,0,0,0,4,-120,-101,1.5,-160,9.5,-110,9.5,-115
812,909,V,CUB,KHENDRICKS-R,0,0,1,0,3,1,0,1,1,7,115,110,1.5,-190,8,-110,7.5,-120
812,910,H,CLE,CCARRASCO-R,0,0,0,0,1,0,1,0,0,2,-135,-120,-1.5,170,8,-110,7.5,100
812,911,V,MIA,JYAMAMOTO-R,3,0,5,0,3,0,0,0,0,14,148,148,1.5,-135,8.5,-110,8.5,-110
812,912,H,TOR,NPEARSON-R,0,0,2,2,2,2,1,2,0,11,-170,-158,-1.5,115,8.5,-110,8.5,-110
812,913,V,KAN,BKELLER-R,1,0,1,1,1,1,0,0,0,5,120,105,1.5,-180,9,-110,9.5,-115
812,914,H,CIN,WMILEY-L,0,0,0,0,0,0,4,0,0,4,-140,-115,-1.5,160,9,-110,9.5,-105
812,915,V,ATL,UNDECIDED,0,2,0,0,0,0,0,0,1,3,179,155,1.5,-135,9.5,-110,9,-115
812,916,H,NYY,MTANAKA-R,0,2,0,2,2,0,0,0,x,6,-200,-165,-1.5,115,9.5,-110,9,-105
812,917,V,BAL,WLEBLANC-L,0,0,1,2,1,0,1,0,0,5,148,170,1.5,-115,9.5,-110,10,100
812,918,H,PHI,ZEFLIN-R,0,1,2,0,0,0,0,1,0,4,-170,-185,-1.5,-105,9.5,-110,10,-120
812,919,V,WAS,ASANCHEZ-R,3,0,0,0,0,1,0,1,1,6,-115,117,-1.5,175,9.5,-110,9.5,-110
812,920,H,NYM,UNDECIDED,4,0,1,0,0,5,0,1,x,11,105,-127,1.5,-200,9.5,-110,9.5,-110
812,921,V,MIN,KMAEDA-R,0,5,1,1,4,1,0,0,0,12,-145,-135,-1.5,115,9,-110,9,-120
812,922,H,MIL,ELAUER-L,0,0,0,0,0,2,0,0,0,2,125,125,1.5,-135,9,-110,9,100
812,923,V,SFO,UNDECIDED,1,0,0,0,0,0,0,0,0,1,179,177,1.5,-115,9,-110,9,100
812,924,H,HOU,ZGREINKE-R,0,0,0,0,1,4,0,0,x,5,-200,-194,-1.5,-105,9,-110,9,-120
812,925,V,TAM,BSNELL-L,1,3,2,2,0,0,0,0,1,9,-145,-143,-1.5,105,9,-110,9,-120
812,926,H,BOS,ZGODLEY-R,0,0,0,0,0,0,0,5,0,5,125,133,1.5,-125,9,-110,9,100
812,927,V,SEA,TWALKER-R,0,4,0,0,0,0,0,0,0,4,105,108,1.5,-175,9,-110,8.5,-115
812,928,H,TEX,JLYLES-R,0,0,0,0,0,1,1,5,x,7,-125,-118,-1.5,155,9,-110,8.5,-105
812,929,V,SDG,ZDAVIES-R,0,0,0,0,0,0,0,0,0,0,148,158,1.5,-135,8.5,-110,9.5,-110
812,930,H,LAD,JURIAS-L,0,0,0,0,2,0,0,4,x,6,-170,-168,-1.5,115,8.5,-110,9.5,-110
813,951,V,WAS,AVOTH-R,1,0,0,0,0,1,0,0,0,2,-120,117,1.5,-185,9,-110,8.5,-120
813,952,H,NYM,DPETERSON-L,0,1,0,2,4,0,0,1,0,8,100,-127,-1.5,165,9,-110,8.5,100
813,953,V,MIL,BANDERSON-L,0,0,0,0,0,0,1,0,1,2,160,155,1.5,-125,8,-110,8.5,100
813,954,H,CHC,YDARVISH-R,1,1,0,0,0,2,0,0,0,4,-185,-165,-1.5,105,8,-110,8.5,-120
813,955,V,BAL,TESHELMAN-R,0,0,0,0,4,0,2,3,2,11,155,180,1.5,-110,9.5,-110,9.5,-105
813,956,H,PHI,JARRIETA-R,0,0,0,2,0,0,0,2,0,4,-180,-200,-1.5,-110,9.5,-110,9.5,-115
813,957,V,TAM,TGLASNOW-R,2,0,5,3,0,6,0,0,1,17,-150,-159,-1.5,-105,9,-110,9,-115
813,958,H,BOS,KHART-L,3,0,1,1,0,0,0,0,3,8,130,149,1.5,-115,9,-110,9,-105
813,959,V,PIT,TWILLIAMS-R,2,7,0,0,0,0,0,0,0,9,160,157,1.5,-130,9,-110,9,100
813,960,H,CIN,ADESCLAFANI-R,0,1,0,2,0,0,1,1,1,6,-185,-167,-1.5,110,9,-110,9,-120
813,963,V,SDG,CPADDACK-R,2,0,0,0,0,0,0,0,0,2,125,137,1.5,-150,8,-110,8,-115
813,964,H,LAD,JURIAS-L,3,2,1,3,2,0,0,0,0,11,-145,-147,-1.5,130,8,-110,8,-105
814,901,V,TAM,UNDECIDED,2,1,0,0,0,1,0,0,0,4,-131,-140,-1.5,100,10,-110,10.5,-115
814,902,H,TOR,TROARK-R,0,2,0,1,0,5,0,4,x,12,118,130,1.5,-120,10,-110,10.5,-105
814,903,V,WAS,SSTRASBURG-R,0,2,3,1,0,0,1,6,2,15,-180,-162,-1.5,-115,9,-110,9,-105
814,904,H,BAL,TMILONE-L,1,0,0,0,0,0,1,1,0,3,155,152,1.5,-105,9,-110,9,-115
814,905,V,BOS,UNDECIDED,0,0,0,1,0,0,0,2,0,3,325,260,1.5,130,9,-110,9,100
814,906,H,NYY,GCOLE-R,0,0,2,0,3,0,3,2,x,10,-375,-300,-1.5,-150,9,-110,9,-120
814,907,V,NYM,JDEGROM-R,1,1,2,0,0,0,0,0,1,5,-210,115,-1.5,190,8.5,-110,10,-105
814,908,H,PHI,UNDECIDED,0,2,0,0,3,0,0,0,1,6,190,-125,1.5,-215,8.5,-110,10,-115
814,909,V,CLE,ACIVALE-R,0,2,0,6,0,0,2,0,0,10,-170,-200,-1.5,-130,9,-110,8.5,-115
814,910,H,DET,INOVA-R,0,1,2,0,0,1,0,0,1,5,148,180,1.5,110,9,-110,8.5,-105
814,911,V,PIT,CKUHL-R,0,0,0,1,0,0,0,0,0,1,176,185,1.5,-115,8.5,-110,8,-120
814,912,H,CIN,SGRAY-R,0,1,0,2,0,0,4,1,x,8,-210,-205,-1.5,-105,8.5,-110,8,100
814,913,V,ATL,KWRIGHT-R,1,0,0,1,0,0,0,0,0,2,-119,-104,-1.5,155,9,-110,8.5,-120
814,914,H,MIA,PLOPEZ-R,0,0,2,2,0,2,2,0,x,8,-101,-106,1.5,-175,9,-110,8.5,100
814,917,V,MIL,BWOODRUFF-R,0,0,0,0,1,3,0,0,0,4,-115,-125,-1.5,135,8.5,-110,8,-120
814,918,H,CUB,TCHATWOOD-R,0,0,0,0,3,0,0,0,0,3,-105,115,1.5,-155,8.5,-110,8,100
814,919,V,TEX,LLYNN-R,0,0,0,0,1,0,1,1,0,3,-101,-129,-1.5,105,12,-110,12.5,-120
814,920,H,COL,RCASTELLANI-R,1,0,0,0,0,1,0,0,0,2,-119,119,1.5,-125,12,-110,12.5,100
814,921,V,SEA,YKIKUCHI-L,1,0,0,0,0,0,0,0,0,1,163,220,1.5,110,9,-110,9.5,100
814,922,H,HOU,FVALDEZ-L,9,1,0,0,1,0,0,0,x,11,-190,-250,-1.5,-130,9,-110,9.5,-120
814,923,V,LAD,CKERSHAW-L,0,0,2,0,0,2,1,2,0,7,-155,-168,-1.5,-115,8.5,-110,9,-120
814,924,H,LAA,PSANDOVAL-L,0,0,0,0,1,0,0,2,1,4,135,158,1.5,-105,8.5,-110,9,100
814,925,V,SDG,DLAMET-R,0,0,0,0,0,0,0,0,1,1,-135,-148,-1.5,115,9,-110,9,-105
814,926,H,ARI,MKELLY-R,0,0,0,0,0,1,0,4,x,5,115,138,1.5,-135,9,-110,9,-115
814,927,V,OAK,FMONTAS-R,0,0,0,0,0,0,2,0,5,8,-180,-200,-1.5,-120,8,-110,8.5,-115
814,928,H,SFO,JCUETO-R,1,0,3,2,0,0,0,1,0,7,155,180,1.5,100,8,-110,8.5,-105
815,951,V,STL,UNDECIDED,0,0,0,1,4,0,1,x,x,6,109,132,1.5,-160,8,-110,7.5,-115
815,952,H,CWS,UNDECIDED,0,0,1,2,0,0,0,x,x,3,-119,-142,-1.5,140,8,-110,7.5,-105
815,953,V,NYM,SMATZ-L,0,0,0,0,0,0,0,0,2,2,144,155,1.5,-130,9,-110,9,-105
815,954,H,PHI,ANOLA-R,0,1,0,0,5,0,0,0,x,6,-165,-165,-1.5,110,9,-110,9,-115
815,957,V,CLE,SBIEBER-R,0,0,2,0,1,0,0,0,0,3,-185,-180,-1.5,-115,8,-110,7.5,100
815,958,H,DET,STURNBULL-R,0,0,0,0,0,0,0,0,1,1,160,165,1.5,-105,8,-110,7.5,-120
815,959,V,ATL,MFRIED-L,0,0,0,0,0,0,1,0,1,2,-175,-200,-1.5,-135,8.5,-110,8.5,-105
815,960,H,MIA,DCASTANO-L,0,0,0,0,0,0,0,1,0,1,151,180,1.5,115,8.5,-110,8.5,-115
815,963,V,WAS,PCORBIN-L,0,0,0,2,0,1,0,0,0,3,-170,-174,-1.5,-120,9,-110,9,-120
815,964,H,BAL,AWOJCIECHOWSKI-R,2,2,0,1,0,1,0,1,x,7,148,162,1.5,100,9,-110,9,100
815,965,V,KAN,DDUFFY-L,0,1,0,3,0,0,0,x,x,4,163,170,1.5,-145,9.5,-110,7.5,-115
815,966,H,MIN,JBERRIOS-R,1,0,0,1,0,0,0,x,x,2,-190,-185,-1.5,125,9.5,-110,7.5,-105
815,967,V,SEA,NMARGEVICIUS-L,0,0,0,0,0,0,0,1,0,1,188,205,1.5,115,9,-110,10,-110
815,968,H,HOU,CJAVIER-R,0,1,0,1,0,0,0,0,x,2,-225,-230,-1.5,-135,9,-110,10,-110
815,969,V,OAK,UNDECIDED,0,0,2,0,0,1,0,0,4,7,-210,-113,-1.5,150,8.5,-110,8.5,-120
815,970,H,SFO,KGAUSMAN-R,0,0,0,3,0,0,3,0,0,6,176,103,1.5,-170,8.5,-110,8.5,100
815,971,V,BOS,NEOVALDI-R,0,0,3,0,0,0,0,0,2,5,157,145,1.5,-135,9.5,-110,9,-120
815,972,H,NYY,JPAXTON-L,2,0,0,2,0,4,3,0,x,11,-175,-155,-1.5,115,9.5,-110,9,100
815,973,V,TEX,KGIBSON-R,0,0,1,0,2,0,0,3,0,6,140,160,1.5,-120,12.5,-110,11.5,-110
815,974,H,COL,GMARQUEZ-R,0,2,0,0,0,0,0,1,1,4,-160,-170,-1.5,100,12.5,-110,11.5,-110
815,975,V,SDG,CQUANTRILL-R,1,0,0,0,0,0,0,2,3,6,-125,-112,-1.5,130,9.5,-110,10,-115
815,976,H,ARI,AYOUNG-L,0,0,0,1,0,4,2,0,x,7,114,102,1.5,-150,9.5,-110,10,-105
815,977,V,MIL,AHOUSER-R,0,0,0,3,0,1,0,0,0,6,-110,-107,-1.5,145,9,-110,9.5,-120
815,978,H,CUB,UNDECIDED,2,1,0,0,0,0,0,1,0,5,-110,-103,1.5,-165,9,-110,9.5,100
815,979,V,LAD,WBUEHLER-R,0,2,2,0,0,0,1,0,0,6,-160,-145,-1.5,105,9,-110,9.5,-105
815,980,H,LAA,AHEANEY-L,2,0,1,0,2,0,0,0,0,5,140,135,1.5,-125,9,-110,9.5,-115
815,981,V,STL,AWAINWRIGHT-R,4,0,0,1,0,0,0,x,x,5,144,145,1.5,-170,7,-110,7,-115
815,982,H,CWS,LGIOLITO-R,0,0,1,0,0,0,0,x,x,1,-160,-155,-1.5,150,7,-110,7,-105
815,983,V,KAN,IKENNEDY-R,0,0,0,0,2,0,0,x,x,2,162,165,1.5,-135,10,-110,7.5,-130
815,984,H,MIN,JODORIZZI-R,0,0,2,1,1,0,x,x,x,4,-180,-180,-1.5,115,10,-110,7.5,110
816,901,V,WAS,MSCHERZER-R,3,0,0,0,2,0,0,1,0,6,-185,-174,-1.5,-110,9,-110,8,-110
816,902,H,BAL,JMEANS-L,1,0,0,0,0,3,1,0,0,5,160,162,1.5,-110,9,-110,8,-110
816,903,V,NYM,RPORCELLO-R,0,0,0,2,0,0,0,0,0,2,140,132,1.5,-145,9.5,-110,9,100
816,904,H,PHI,ZWHEELER-R,1,0,0,0,0,3,2,0,x,6,-160,-142,-1.5,125,9.5,-110,9,-120
816,905,V,CLE,APLUTKO-R,0,1,2,0,1,3,1,0,0,8,-155,-135,-1.5,105,9,-110,9,-120
816,906,H,DET,MFULMER-R,0,0,3,0,1,0,0,0,1,5,135,125,1.5,-125,9,-110,9,100
816,909,V,ATL,RERLIN-L,0,0,0,0,0,1,3,0,0,4,-101,-125,-1.5,135,9,-110,9,100
816,910,H,MIA,EHERNANDEZ-R,0,0,0,0,0,0,0,0,0,0,-119,115,1.5,-155,9,-110,9,-120
816,911,V,KAN,BSINGER-R,1,1,0,0,0,0,0,0,0,2,160,163,1.5,-120,9.5,-110,9.5,-110
816,912,H,MIN,RDOBNAK-R,0,0,1,0,2,0,1,0,x,4,-185,-176,-1.5,100,9.5,-110,9.5,-110
816,913,V,STL,DHUDSON-R,0,0,0,0,0,2,0,0,0,2,115,135,1.5,-145,9,-110,9.5,-105
816,914,H,CWS,DKEUCHEL-L,1,0,0,0,6,0,0,0,x,7,-135,-145,-1.5,125,9,-110,9.5,-115
816,915,V,SEA,JSHEFFIELD-L,0,0,2,0,0,0,0,0,0,2,199,200,1.5,100,9.5,-110,9,-120
816,916,H,HOU,LMCCULLERSJR-R,0,1,0,1,0,0,0,0,1,3,-240,-220,-1.5,-120,9.5,-110,9,100
816,917,V,MIL,JLINDBLOM-R,0,0,3,0,2,0,1,0,0,6,130,113,1.5,-175,8.5,-110,9,100
816,918,H,CUB,JLESTER-L,3,0,0,0,0,2,0,0,0,5,-150,-123,-1.5,155,8.5,-110,9,-120
816,919,V,TAM,YCHIRINOS-R,0,0,0,3,1,0,1,2,x,7,-130,-117,-1.5,145,10.5,-110,7.5,-110
816,920,H,TOR,MSHOEMAKER-R,2,0,0,3,0,0,0,0,x,5,110,107,1.5,-165,10.5,-110,7.5,-110
816,921,V,TEX,KALLARD-L,0,2,0,1,0,0,0,1,2,6,130,128,1.5,-145,12.5,-110,12.5,-110
816,922,H,COL,JGRAY-R,0,5,1,2,2,0,0,0,x,10,-150,-138,-1.5,125,12.5,-110,12.5,-110
816,923,V,OAK,MFIERS-R,0,1,1,0,9,2,0,2,0,15,-131,-122,-1.5,130,9,-110,9.5,-110
816,924,H,SFO,LWEBB-R,0,1,1,0,0,0,1,0,0,3,118,112,1.5,-150,9,-110,9.5,-110
816,925,V,LAD,DMAY-R,0,0,3,4,0,1,0,0,0,8,-160,-190,-1.5,-130,9.5,-110,10,-110
816,926,H,LAA,JTEHERAN-R,0,1,0,1,0,1,0,0,0,3,140,175,1.5,110,9.5,-110,10,-110
816,927,V,SDG,GRICHARDS-R,0,0,0,0,0,3,1,0,0,4,-140,-117,-1.5,130,9.5,-110,9.5,-105
816,928,H,ARI,RRAY-L,0,0,2,0,0,0,0,3,x,5,120,107,1.5,-150,9.5,-110,9.5,-115
816,929,V,BOS,CMAZZA-R,0,0,1,0,0,0,0,0,1,2,140,147,1.5,-130,10,-110,10.5,-110
816,930,H,NYY,JHAPP-L,1,1,2,0,0,0,0,0,x,4,-155,-157,-1.5,110,10,-110,10.5,-110
817,951,V,TOR,HRYU-L,0,0,4,0,0,0,1,0,2,7,-125,-130,-1.5,120,9,-110,8.5,-130
817,952,H,BAL,ACOBB-R,0,0,0,1,0,0,0,0,1,2,105,120,1.5,-140,9,-110,8.5,110
817,953,V,BOS,MPEREZ-L,0,0,0,1,0,1,0,0,1,3,140,145,1.5,-145,10,-110,10,100
817,954,H,NYY,JMONTGOMERY-L,0,3,0,1,1,0,1,0,x,6,-160,-155,-1.5,125,10,-110,10,-120
817,955,V,WAS,ASANCHEZ-R,0,3,1,0,1,0,0,0,1,6,105,150,1.5,-140,9.5,-110,10.5,-110
817,956,H,ATL,TTOUSSAINT-R,0,2,1,0,0,0,0,0,4,7,-125,-160,-1.5,120,9.5,-110,10.5,-110
817,957,V,NYM,RGSELLMAN-R,0,3,2,0,1,4,0,0,1,11,-130,-155,-1.5,-105,9,-110,9,-130
817,958,H,MIA,JYAMAMOTO-R,1,0,0,0,1,0,0,0,2,4,110,145,1.5,-115,9,-110,9,110
817,959,V,DET,MBOYD-L,0,0,0,2,0,0,0,0,0,2,125,155,1.5,-130,9.5,-110,9.5,-110
817,960,H,CWS,GGONZALEZ-L,2,1,0,0,0,2,0,2,x,7,-145,-165,-1.5,110,9.5,-110,9.5,-110
817,961,V,KAN,KBUBIC-L,0,0,0,0,0,0,0,0,1,1,172,160,1.5,-135,9.5,-110,9.5,-105
817,962,H,MIN,MWISLER-R,0,0,0,2,0,1,1,0,x,4,-205,-170,-1.5,115,9.5,-110,9.5,-115
817,963,V,STL,KKIM-L,0,0,1,0,0,0,2,x,x,3,-175,150,1.5,-155,7,110,6.5,-105
817,964,H,CUB,KHENDRICKS-R,0,0,0,1,0,0,0,x,x,1,157,-160,-1.5,135,7,-130,6.5,-115
817,965,V,SDG,ZDAVIES-R,0,5,1,1,0,0,3,4,0,14,-125,-140,-1.5,105,8.5,-110,9,-110
817,966,H,TEX,JLYLES-R,0,0,0,2,0,1,0,1,0,4,105,130,1.5,-125,8.5,-110,9,-110
817,967,V,COL,KFREELAND-L,0,0,1,0,0,0,0,0,0,1,125,145,1.5,-140,9,-110,9.5,-110
817,968,H,HOU,BBIELAK-R,2,0,0,0,0,0,0,0,x,2,-145,-155,-1.5,120,9,-110,9.5,-110
817,969,V,OAK,CBASSITT-R,0,0,0,0,0,0,1,2,0,3,-115,102,-1.5,160,9,-110,9,-105
817,970,H,ARI,ZGALLEN-R,0,0,1,0,0,2,0,0,1,4,-105,-112,1.5,-180,9,-110,9,-115
817,971,V,SFO,TANDERSON-L,2,0,0,0,1,3,0,0,0,6,157,161,1.5,-125,9.5,-120,10,100
817,972,H,LAA,GCANNING-R,0,0,2,0,3,0,0,0,2,7,-175,-172,-1.5,105,9.5,100,10,-120
817,973,V,SEA,JDUNN-R,2,0,5,1,0,0,0,1,0,9,230,275,1.5,155,9,-110,10,-110
817,974,H,LAD,RSTRIPLING-R,1,5,0,0,0,0,5,0,x,11,-280,-315,-1.5,-175,9,-110,10,-110
817,975,V,CUB,TMILLER-R,1,0,0,0,0,4,0,x,x,5,NL,-118,-1.5,160,NL,NL,7,-125
817,976,H,STL,AREYES-R,0,2,0,2,0,0,0,x,x,4,NL,108,1.5,-180,NL,NL,7,105
818,901,V,COL,ASENZATELA-R,0,0,0,0,0,0,0,0,0,1,160,175,1.5,-120,9,-110,8.5,-105
818,902,H,HOU,ZGREINKE-R,0,0,0,0,0,0,0,0,0,2,-185,-190,-1.5,100,9,-110,8.5,-115
818,903,V,SDG,AMOREJON-L,4,0,0,2,0,0,0,0,0,6,-135,-116,-1.5,130,8.5,-110,9,105
818,904,H,TEX,MMINOR-L,0,0,0,4,0,0,0,0,0,4,115,106,1.5,-150,8.5,-110,9,-125
818,905,V,SFO,TCAHILL-R,1,2,1,0,2,0,0,0,2,8,199,210,1.5,105,9.5,-110,9.5,-105
818,906,H,LAA,DBUNDY-R,1,0,0,0,0,0,0,0,1,2,-240,-240,-1.5,-125,9.5,-110,9.5,-115
818,907,V,OAK,FMONTAS-R,0,1,0,0,0,0,0,0,0,1,-165,-149,-1.5,-105,9,-110,9,-115
818,908,H,ARI,LWEAVER-R,5,4,0,0,0,0,0,1,0,10,144,139,1.5,-115,9,-110,9,-105
818,909,V,TOR,NPEARSON-R-R,0,0,2,0,5,0,0,0,0,8,-135,-120,-1.5,120,9.5,-110,10,100
818,910,H,BAL,WLEBLANC-L,2,0,1,0,3,0,1,0,0,7,115,110,1.5,-140,9.5,-110,10,-120
818,911,V,TAM,BSNELL-L,0,0,4,1,1,0,0,0,0,6,115,-123,-1.5,130,8.5,-110,8.5,-115
818,912,H,NYY,MTANAKA-R,0,0,0,1,2,0,0,0,0,3,-135,113,1.5,-150,8.5,-110,8.5,-105
818,913,V,CLE,CCARRASCO-R,0,0,3,0,0,0,0,0,0,6,-185,-185,-1.5,-120,8.5,-110,9,-105
818,914,H,PIT,JTBRUBAKER-R,1,0,0,0,2,0,0,0,0,3,160,170,1.5,100,8.5,-110,9,-115
818,915,V,NYM,COSWALT-R,0,0,1,2,0,0,1,4,0,8,-165,-155,-1.5,-110,9.5,-110,10,-105
818,916,H,MIA,HMEJIA-R,0,0,0,2,0,0,0,0,1,3,149,145,1.5,-110,9.5,-110,10,-115
818,917,V,WAS,AVOTH-R,0,1,1,0,4,0,0,1,1,8,-105,118,1.5,-165,10,-110,9.5,-110
818,918,H,ATL,JTOMLIN-R,1,0,2,2,0,0,0,0,0,5,-115,-128,-1.5,145,10,-110,9.5,-110
818,919,V,SEA,MGONZALES-L,0,0,0,0,0,0,1,0,0,1,215,210,1.5,110,9,-110,9.5,-105
818,920,H,LAD,TGONSOLIN-R,0,0,0,0,0,1,0,1,0,2,-260,-240,-1.5,-130,9,-110,9.5,-115
