Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Run Line,,Open OU,,Close OU,
427,921,V,NYY,CSABATHIA-L,0,1,0,1,0,0,0,0,0,2,-110,109,1.5,-200,9,-115,9,-115
427,922,H,TEX,MPEREZ-L,0,1,1,0,0,1,0,0,x,3,-110,-119,-1.5,170,9,-105,9,-105
427,923,V,CLE,JTOMLIN-R,0,0,2,0,4,0,0,0,0,6,-115,-105,-1.5,155,8.5,100,8,105
427,924,H,MIN,JBERRIOS-R,3,0,0,0,1,1,0,0,0,5,-105,-105,1.5,-175,8.5,-120,8,-125
427,925,V,KAN,CYOUNG-R,2,0,0,0,0,0,0,0,0,2,-105,117,1.5,-205,7.5,-120,7.5,105
427,926,H,LAA,NTROPEANO-R,0,0,0,2,0,1,1,0,x,4,-115,-127,-1.5,175,7.5,100,7.5,-125
427,927,V,HOU,CMCHUGH-R,1,0,2,0,2,0,2,0,0,7,115,118,1.5,-185,7.5,100,7,-122
427,928,H,SEA,HIWAKUMA-R,1,0,1,0,0,1,0,0,1,4,-135,-133,-1.5,165,7.5,-120,7,102
427,929,V,ATL,BNORRIS-R,0,1,1,0,0,0,0,1,1,4,165,180,1.5,-115,8.5,-120,9,-124
427,930,H,BOS,SWRIGHT-R,2,4,0,2,0,0,0,1,x,9,-185,-210,-1.5,-105,8.5,100,9,104
428,951,V,MIL,TJUNGMANN-R,0,0,0,0,1,0,0,0,1,2,220,305,1.5,130,6.5,-115,6.5,-110
428,952,H,CUB,JARRIETA-R,2,1,2,0,1,1,0,0,0,7,-260,-365,-1.5,-150,6.5,-105,6.5,-110
428,955,V,PHI,ANOLA-R,0,0,0,0,0,0,0,0,3,3,146,125,1.5,-185,7.5,-120,7,-125
428,956,H,WAS,TROARK-R,0,0,0,0,0,0,0,0,0,0,-166,-140,-1.5,165,7.5,100,7,105
428,957,V,STL,MWACHA-R,0,0,0,0,0,0,0,0,0,0,-125,-122,-1.5,135,9,-110,8.5,-115
428,958,H,ARI,RDELAROSA-R,0,2,0,1,0,0,0,0,0,3,105,112,1.5,-155,9,-110,8.5,-105
428,959,V,MIA,JFERNANDZ-R,0,1,0,0,0,0,3,1,0,5,114,110,1.5,-215,6.5,-115,6,-115
428,960,H,LAD,KMAEDA-R,2,0,0,0,0,0,0,0,1,3,-134,-120,-1.5,185,6.5,-105,6,-105
428,961,V,OAK,CBASSITT-R,0,0,1,1,0,0,0,0,1,3,110,115,1.5,-184,8.5,-115,8.5,-105
428,962,H,DET,ASANCHEZ-R,0,0,4,3,0,0,0,0,0,7,-130,-125,-1.5,164,8.5,-105,8.5,-115
428,963,V,CWS,JDANKS-L,2,0,0,0,0,0,0,0,0,2,116,133,1.5,-160,9,100,8.5,-120
428,964,H,BAL,TWILSON-R,1,0,4,0,0,5,0,0,0,10,-136,-148,-1.5,140,9,-120,8.5,100
428,965,V,ATL,JCHACIN-R,0,3,0,1,0,1,0,0,0,5,180,175,1.5,-125,8.5,-115,8.5,-115
428,966,H,BOS,CBUCHHOLZ-R,1,0,1,0,0,0,0,0,1,3,-210,-195,-1.5,105,8.5,-105,8.5,-105
429,901,V,ATL,ABLAIR-R,0,0,0,1,0,0,0,0,0,1,220,250,1.5,-105,7.5,100,6.5,-120
429,902,H,CUB,JLESTER-L,0,0,0,0,1,0,0,5,x,6,-260,-290,-1.5,-115,7.5,-120,6.5,100
429,903,V,CIN,DSTRAILY-R,0,0,0,0,0,0,0,0,1,1,150,136,1.5,-165,7.5,-110,7.5,-115
429,904,H,PIT,JNICASIO-R,0,0,1,1,0,0,2,0,x,4,-170,-151,-1.5,145,7.5,-110,7.5,-105
429,905,V,SFO,JPEAVY-R,0,0,0,0,0,0,1,0,0,1,130,126,1.5,-175,7.5,-110,7,-119
429,906,H,NYM,SMATZ-L,0,0,12,0,0,0,1,0,x,13,-150,-141,-1.5,155,7.5,-110,7,-101
429,907,V,MIA,ACONLEY-L,3,0,1,0,0,1,0,0,1,6,-125,106,1.5,-200,9,100,8.5,-115
429,908,H,MIL,DAVIES-Z,0,0,0,0,0,0,0,0,3,3,105,-116,-1.5,170,9,-120,8.5,-105
429,909,V,WAS,SSTRASBRG-R,1,0,0,4,0,0,0,0,0,5,-130,-145,-1.5,115,7.5,-115,7,-110
429,910,H,STL,MLEAKE-R,2,0,0,0,0,0,0,2,0,4,110,130,1.5,-135,7.5,-105,7,-110
429,911,V,COL,TCHATWOOD-R,0,0,0,2,3,0,0,3,1,9,115,127,1.5,-170,9.5,-105,9,100
429,912,H,ARI,RRAY-L,0,0,0,0,0,0,0,0,0,0,-135,-142,-1.5,150,9.5,-115,9,-120
429,913,V,SDG,CVARGAS-R,0,0,0,1,0,0,0,3,1,5,160,155,1.5,-139,7.5,-120,7.5,-110
429,914,H,LOS,AWOOD-L,0,0,0,0,0,1,0,0,0,1,-180,-175,-1.5,119,7.5,100,7.5,-110
429,915,V,CWS,CRODON-L,0,1,0,0,0,1,1,0,0,3,-111,104,1.5,-210,8.5,-115,9,100
429,916,H,BAL,MWRIGHT-R,0,0,0,0,3,0,3,0,x,6,-109,-114,-1.5,180,8.5,-105,9,-120
429,917,V,NYY,MTANAKA-R,0,1,0,0,1,0,0,0,0,2,-115,-121,-1.5,135,8.5,-110,8,-110
429,918,H,BOS,HOWENS-L,0,0,0,0,0,0,2,2,x,4,-105,111,1.5,-155,8.5,-110,8,-110
429,919,V,TOR,ASANCHEZ-R,0,0,1,0,0,1,0,3,1,6,105,114,1.5,-205,7.5,100,7,-125
429,920,H,TAM,DSMYLY-L,0,0,0,0,0,0,0,1,0,1,-125,-124,-1.5,175,7.5,-120,7,105
429,921,V,LAA,HSANTIAGO-L,0,0,1,1,0,0,0,0,0,2,-115,-140,-1.5,104,9,-120,9,-110
429,922,H,TEX,CLEWIS-R,0,0,0,0,1,3,0,0,x,4,-105,125,1.5,-124,9,100,9,-110
429,923,V,DET,MFULMER-R,3,0,0,0,1,0,0,3,2,9,110,115,1.5,-200,9,100,8,-120
429,924,H,MIN,PHUGHES-R,0,0,0,1,1,0,0,0,0,2,-130,-125,-1.5,170,9,-120,8,100
429,925,V,HOU,MFIERS-R,0,1,0,0,0,3,0,0,0,4,-113,-115,-1.5,145,7.5,-110,7.5,-110
429,926,H,OAK,SMANAEA-L,0,2,0,0,0,0,0,2,3,7,-107,105,1.5,-165,7.5,-110,7.5,-110
429,927,V,KAN,KMEDLEN-R,0,0,0,0,0,0,0,0,0,0,150,131,1.5,-174,7,-105,7,110
429,928,H,SEA,FHERNANDZ-R,0,0,0,0,0,1,0,0,x,1,-170,-146,-1.5,154,7,-115,7,-130
429,929,V,CLE,CKLUBER-R,0,0,0,0,3,0,0,0,0,3,-170,-195,-1.5,-110,7.5,-105,7,100
429,930,H,PHI,AMORGAN-L,0,0,0,0,3,0,0,0,0,4,150,175,1.5,-110,7.5,-115,7,-120
430,951,V,WAS,JROSS-R,4,0,0,0,0,0,0,2,0,6,106,131,1.5,-180,7.5,105,7.5,105
430,952,H,STL,JGARCIA-L,0,0,0,0,1,0,0,0,0,1,-126,-146,-1.5,160,7.5,-125,7.5,-125
430,955,V,SFO,MCAIN-R,0,0,3,0,0,0,0,2,0,5,165,151,1.5,-148,7,-120,7,-125
430,956,H,NYM,JDEGROM-R,2,2,0,0,1,1,0,0,x,6,-185,-171,-1.5,128,7,100,7,105
430,957,V,CIN,ASIMON-R,0,0,0,0,1,0,0,0,0,1,170,175,1.5,-119,7.5,-110,7.5,110
430,958,H,PIT,FLIRIANO-L,1,0,0,0,2,0,0,2,x,5,-200,-205,-1.5,-101,7.5,-110,7.5,-130
430,959,V,MIA,WCHEN-L,1,1,2,1,1,1,0,0,0,7,-115,-121,-1.5,135,8.5,-105,9,-113
430,960,H,MIL,CANDERSON-R,1,0,0,0,0,0,4,0,0,5,-105,111,1.5,-155,8.5,-115,9,-107
430,961,V,COL,CRUSIN-L,0,0,2,0,0,0,0,0,3,5,161,180,1.5,-123,8.5,100,8.5,-115
430,962,H,ARI,ZGREINKE-R,0,0,0,0,0,2,0,0,0,2,-181,-210,-1.5,104,8.5,-120,8.5,-105
430,963,V,SDG,CREA-R,0,0,2,0,3,0,0,0,0,5,155,175,1.5,-125,7.5,-120,7.5,-110
430,964,H,LOS,RSTRIPLNG-R,0,0,2,0,0,0,0,0,0,2,-175,-195,-1.5,105,7.5,100,7.5,-110
430,965,V,DET,JZIMMERMN-R,3,0,0,0,0,1,0,0,0,4,-127,-116,-1.5,140,8.5,-110,8,-120
430,966,H,MIN,TDUFFEY-R,0,0,0,1,0,0,0,0,0,1,107,106,1.5,-160,8.5,-110,8,100
430,967,V,HOU,CDEVENSKI-R,0,0,0,0,0,0,0,0,0,0,100,100,1.5,-210,8,-120,9,100
430,968,H,OAK,JHAHN-R,0,2,0,0,0,0,0,0,x,2,-120,-110,-1.5,180,8,100,9,-120
430,969,V,TOR,JHAPP-L,0,0,2,0,0,0,1,0,0,3,110,114,1.5,-200,7.5,105,7.5,-105
430,970,H,TAM,CARCHER-R,0,0,1,0,0,1,1,0,1,4,-130,-124,-1.5,170,7.5,-125,7.5,-115
430,971,V,CWS,MLATOS-R,0,0,2,1,0,0,1,3,1,8,-105,151,1.5,-140,8.5,-110,7.5,-101
430,972,H,BAL,KGAUSMAN-R,1,0,0,2,1,1,0,2,0,7,-115,-171,-1.5,120,8.5,-110,7.5,-119
430,973,V,NYY,MPINEDA-R,0,0,0,0,0,0,0,0,0,0,104,109,1.5,-200,8.5,-115,8,105
430,974,H,BOS,RPORCELLO-R,0,2,0,0,0,2,4,0,x,8,-124,-119,-1.5,170,8.5,-105,8,-125
430,975,V,LAA,MSHOEMAKR-R,0,0,0,0,0,0,0,0,2,2,100,-107,1.5,-210,9,-110,9,-110
430,976,H,TEX,DHOLLAND-L,1,0,6,0,0,0,0,0,x,7,-120,-103,-1.5,180,9,-110,9,-110
430,977,V,KAN,YVENTURA-R,0,0,0,0,0,0,0,0,0,0,-117,-111,-1.5,150,7.5,100,7,100
430,978,H,SEA,WMILEY-L,4,0,0,1,0,1,0,0,x,6,-103,101,1.5,-170,7.5,-120,7,-120
430,979,V,CLE,TBAUER-R,0,0,1,0,2,0,0,0,0,3,-125,-119,-1.5,140,7.5,-120,7.5,-115
430,980,H,PHI,JEICKHOFF-R,2,1,0,0,0,0,1,0,x,4,105,109,1.5,-160,7.5,100,7.5,-105
501,901,V,SFO,MBUMGARNR-L,0,0,0,3,0,1,1,1,0,6,115,114,1.5,-215,6.5,-110,6,-105
501,902,H,NYM,SYNDERGARD-R,0,0,0,0,0,0,1,0,0,1,-135,-124,-1.5,185,6.5,-110,6,-115
501,903,V,CIN,TADLEMAN-R,0,0,0,0,0,3,0,1,1,6,125,135,1.5,-160,8,-120,8.5,-105
501,904,H,PIT,JLOCKE-L,0,0,0,0,1,0,2,1,1,5,-145,-150,-1.5,140,8,100,8.5,-115
501,905,V,MIA,TKOEHLER-R,0,0,1,0,3,1,0,0,0,5,-115,-110,-1.5,140,9,-110,9,-120
501,906,H,MIL,WPERALTA-R,2,0,7,2,0,0,0,3,x,14,-105,100,1.5,-160,9,-110,9,100
501,907,V,WAS,MSCHERZER-R,0,0,0,0,0,1,3,1,1,6,-108,-116,-1.5,150,7,100,7,-110
501,908,H,STL,CMARTINEZ-R,0,0,0,0,0,0,0,0,1,1,-112,106,1.5,-170,7,-120,7,-110
501,909,V,ATL,JTEHERAN-R,0,0,0,0,1,2,0,0,0,4,200,175,1.5,-118,6.5,-119,7,-105
501,910,H,CUB,JLACKEY-R,0,0,0,0,0,0,0,2,1,3,-230,-205,-1.5,-102,6.5,-101,7,-115
501,911,V,SDG,DPOMERANZ-L,0,0,0,0,0,0,0,0,0,0,250,250,1.5,-106,6.5,100,6.5,-103
501,912,H,LOS,CKERSHAW-L,0,0,1,0,0,0,0,0,x,1,-300,-290,-1.5,-113,6.5,-120,6.5,-117
501,913,V,COL,CBETTIS-R,0,0,0,3,1,0,2,0,0,6,-112,-105,1.5,-215,9.5,-105,9,100
501,914,H,ARI,SMILLER-R,1,0,0,0,0,2,0,0,0,3,-108,-105,-1.5,185,9.5,-115,9,-120
501,915,V,TOR,MSTROMAN-R,0,0,0,1,0,0,0,0,4,5,-120,-119,-1.5,140,7.5,105,7.5,100
501,916,H,TAM,JODORIZZI-R,0,0,0,0,0,1,0,0,0,1,100,109,1.5,-160,7.5,-125,7.5,-120
501,917,V,CWS,CSALE-L,0,0,0,1,5,0,0,0,1,7,-145,-110,-1.5,150,7.5,-110,7.5,100
501,918,H,BAL,UJIMENEZ-R,0,0,0,0,0,1,0,0,0,1,125,100,1.5,-170,7.5,-110,7.5,-120
501,919,V,DET,MPELFREY-R,0,1,0,0,1,3,0,1,0,6,110,126,1.5,-170,9,100,8.5,-120
501,920,H,MIN,RNOLASCO-R,2,0,0,0,3,0,0,0,0,5,-130,-141,-1.5,150,9,-120,8.5,100
501,921,V,LAA,GRICHARDS-R,0,0,1,0,3,1,0,3,1,9,105,105,1.5,-210,8.5,100,8.5,-110
501,922,H,TEX,CHAMELS-L,0,1,0,3,0,0,0,0,2,6,-125,-115,-1.5,180,8.5,-120,8.5,-110
501,923,V,HOU,DFISTER-R,1,0,1,0,0,0,0,0,0,2,120,137,1.5,-160,8,-110,8.5,-118
501,924,H,OAK,RHILL-L,0,0,0,0,0,0,1,0,0,1,-140,-152,-1.5,140,8,-110,8.5,-102
501,925,V,KAN,IKENNEDY-R,0,1,1,0,1,0,0,1,0,4,110,107,1.5,-205,7.5,100,7.5,110
501,926,H,SEA,TWALKER-R,0,0,0,0,0,1,0,0,0,1,-130,-117,-1.5,175,7.5,-120,7.5,-130
501,927,V,NYY,NEOVALDI-R,0,0,3,0,3,0,0,1,0,7,140,152,1.5,-140,8,-110,7,-114
501,928,H,BOS,DPRICE-L,1,0,3,0,2,0,2,0,x,8,-160,-167,-1.5,120,8,-110,7,-106
501,929,V,CLE,DSALAZAR-R,0,0,0,0,0,0,0,0,1,1,-120,-125,-1.5,140,7,-115,7,115
501,930,H,PHI,VVELASQEZ-R,0,0,2,0,0,0,0,0,x,2,100,115,1.5,-160,7,-105,7,-135
502,951,V,CUB,JHAMMEL-R,0,0,2,0,4,0,1,0,0,7,-105,129,1.5,-175,7,-105,7,-120
502,952,H,PIT,GCOLE-R,1,0,0,0,1,0,0,0,0,2,-115,-144,-1.5,155,7,-115,7,100
502,953,V,SFO,JCUETO-R,0,3,0,0,0,0,5,0,1,9,-170,-170,-1.5,-110,7.5,-103,8,-110
502,954,H,CIN,BFINNEGAN-L,0,0,6,0,0,0,0,0,0,6,150,150,1.5,-110,7.5,-117,8,-110
502,955,V,ATL,FOLTYNEWCZ-R,0,0,0,0,0,0,0,0,1,1,185,170,1.5,-125,7,-125,7.5,-110
502,956,H,NYM,BCOLON-R,4,0,0,0,0,0,0,0,x,4,-215,-200,-1.5,105,7,105,7.5,-110
502,957,V,PHI,JHELICKSN-R,0,0,3,0,0,0,0,0,0,3,180,150,1.5,-150,7.5,-110,7.5,105
502,958,H,STL,WAINWRIGHT-R,0,0,0,3,0,3,3,1,x,10,-210,-170,-1.5,130,7.5,-110,7.5,-125
502,959,V,COL,JGRAY-R,0,0,0,1,0,0,0,0,0,1,125,-118,-1.5,150,7.5,100,7,-104
502,960,H,SDG,JSHIELDS-R,2,0,0,0,0,0,0,0,x,2,-145,108,1.5,-170,7.5,-120,7,-116
502,961,V,TEX,AGRIFFIN-R,0,0,1,0,0,0,0,1,0,2,125,145,1.5,-140,9,-110,9,-115
502,962,H,TOR,RDICKEY-R,0,0,1,0,0,0,0,0,0,1,-145,-160,-1.5,120,9,-110,9,-105
502,963,V,MIN,JBERRIOS-R,0,0,0,3,2,1,0,0,0,6,170,156,1.5,-140,8,100,8,105
502,964,H,HOU,DKEUCHEL-L,0,1,0,0,1,0,0,0,0,2,-190,-176,-1.5,120,8,-120,8,-125
502,965,V,SEA,NKARNS-R,0,0,0,1,0,2,1,0,0,4,-120,-102,1.5,-215,7.5,-110,8,-105
502,966,H,OAK,KGRAVEMAN-R,0,1,0,0,0,0,2,0,0,3,100,-108,-1.5,185,7.5,-110,8,-115
502,967,V,LAA,JWEAVER-R,1,0,0,0,0,1,0,2,1,5,-108,-104,1.5,-200,8.5,-120,9,-120
502,968,H,MIL,JNELSON-R,0,0,0,0,4,4,0,0,x,8,-112,-106,-1.5,170,8.5,100,9,100
502,969,V,WAS,GGONZALEZ-L,2,0,0,0,0,0,0,0,0,2,-105,112,1.5,-205,7.5,100,7,-132
502,970,H,KAN,EVOLQUEZ-R,0,0,0,0,0,0,0,0,0,0,-115,-122,-1.5,175,7.5,-120,7,112
503,901,V,CUB,JARRIETA-R,0,2,0,4,0,0,0,0,1,7,-200,-173,-1.5,-110,6.5,-120,7,-125
503,902,H,PIT,JNIESE-L,0,0,0,0,0,0,0,1,0,1,170,153,1.5,-110,6.5,100,7,105
503,903,V,ARI,PCORBIN-L,0,2,0,0,0,2,0,0,0,4,-105,-121,-1.5,140,8,-105,8.5,-115
503,904,H,MIA,JNICOLINO-L,1,0,0,0,0,4,1,1,x,7,-115,111,1.5,-160,8,-115,8.5,-105
503,905,V,SFO,SAMARDZIJA-R,1,0,0,0,0,0,0,2,0,3,-155,-129,-1.5,125,8.5,-110,8.5,-105
503,906,H,CIN,JLAMB-L,0,0,0,0,1,0,0,0,0,1,135,119,1.5,-145,8.5,-110,8.5,-115
503,907,V,ATL,MWISLER-R,0,0,0,0,1,2,0,0,0,3,205,200,1.5,-120,7,-110,7,-125
503,908,H,NYM,MHARVEY-R,0,0,0,0,0,0,0,0,0,0,-245,-230,-1.5,100,7,-110,7,105
503,909,V,PHI,ANOLA-R,0,0,0,0,0,1,0,0,0,1,145,154,1.5,-150,7,-110,7,-105
503,910,H,STL,MWACHA-R,0,0,0,0,0,0,0,0,0,0,-165,-174,-1.5,130,7,-110,7,-115
503,911,V,COL,EBUTLER-R,2,1,0,0,0,0,0,0,0,3,-105,100,1.5,-215,7,-125,7.5,-110
503,912,H,SDG,ACASHNER-R,0,0,0,2,0,3,1,0,x,6,-115,-110,-1.5,185,7,105,7.5,-110
503,913,V,DET,VERLANDER-R,0,0,0,0,2,0,0,1,0,3,105,119,1.5,-180,8,-105,8,-110
503,914,H,CLE,JTOMLIN-R,3,0,1,0,3,0,0,0,x,7,-125,-129,-1.5,160,8,-115,8,-110
503,915,V,NYY,LSEVERINO-R,0,1,0,0,0,0,0,0,0,1,120,103,1.5,-210,8.5,100,8,-115
503,916,H,BAL,CTILLMAN-R,0,1,0,1,2,0,0,0,x,4,-140,-113,-1.5,180,8.5,-120,8,-105
503,917,V,TEX,MPEREZ-L,1,0,0,0,0,0,0,0,0,1,150,163,1.5,-120,9,100,9,-115
503,918,H,TOR,MESTRADA-R,0,0,0,0,0,0,0,0,1,3,-170,-183,-1.5,100,9,-120,9,-105
503,919,V,BOS,SWRIGHT-R,0,0,0,0,1,0,0,0,0,1,115,128,1.5,-170,8,100,8,-115
503,920,H,CWS,JQUINTANA-L,1,0,1,0,0,0,0,2,x,4,-135,-143,-1.5,150,8,-120,8,-105
503,921,V,MIN,AMEYER-R,1,0,1,0,1,1,0,0,0,4,145,141,1.5,-145,8.5,-120,8.5,100
503,922,H,HOU,CMCHUGH-R,0,0,3,3,0,0,0,0,x,6,-165,-156,-1.5,125,8.5,100,8.5,-120
503,923,V,SEA,HIWAKUMA-R,0,0,2,1,0,0,1,4,0,8,110,107,1.5,-200,7,-115,7.5,-110
503,924,H,OAK,SGRAY-R,0,0,0,0,0,1,0,0,1,2,-130,-117,-1.5,170,7,-105,7.5,-110
503,925,V,LOS,SKAZMIR-L,0,3,0,0,4,0,0,0,3,10,-105,132,1.5,-160,7.5,-105,7.5,-120
503,926,H,TAM,MMOORE-L,1,0,0,2,1,0,0,0,1,5,-115,-147,-1.5,140,7.5,-115,7.5,100
503,927,V,LAA,NTROPEANO-R,1,0,3,0,0,0,0,0,0,4,-135,-132,-1.5,125,9,-120,8.5,-105
503,928,H,MIL,JGUERRA-R,0,0,2,0,3,0,0,0,x,5,115,117,1.5,-145,9,100,8.5,-115
503,929,V,WAS,TROARK-R,1,0,0,1,0,3,0,1,0,6,100,109,1.5,-200,8,-120,7.5,-120
503,930,H,KAN,CYOUNG-R,0,0,3,0,0,0,0,1,3,7,-120,-119,-1.5,170,8,100,7.5,100
504,951,V,SFO,JPEAVY-R,0,1,0,1,0,0,1,0,1,4,-136,101,1.5,-215,9,100,8.5,-120
504,952,H,CIN,DSTRAILY-R,0,5,1,0,0,1,0,0,x,7,116,-111,-1.5,185,9,-120,8.5,100
504,953,V,CUB,JLESTER-L,0,0,3,0,1,0,1,0,1,6,-141,-127,-1.5,140,7.5,100,7.5,105
504,954,H,PIT,JNICASIO-R,0,0,0,0,0,0,2,0,0,2,121,117,1.5,-160,7.5,-120,7.5,-125
504,955,V,ATL,JCHACIN-R,0,0,0,0,0,0,0,0,0,0,176,175,1.5,-140,7,-120,7,105
504,956,H,NYM,SMATZ-L,0,2,4,0,2,0,0,0,x,8,-206,-195,-1.5,120,7,100,7,-125
504,957,V,COL,TCHATWOOD-R,0,0,0,0,1,0,0,0,1,2,-109,-120,-1.5,135,7.5,105,7.5,-103
504,958,H,SDG,CVARGAS-R,0,0,0,0,0,0,0,0,0,0,-111,110,1.5,-155,7.5,-125,7.5,-117
504,959,V,ARI,RDELAROSA-R,0,0,0,1,2,0,0,0,0,3,156,156,1.5,-145,7.5,-110,7,-125
504,960,H,MIA,JFERNANDZ-R,0,1,3,0,0,0,0,0,x,4,-176,-176,-1.5,125,7.5,-110,7,105
504,961,V,PHI,AMORGAN-L,0,0,0,3,1,0,0,0,0,4,146,145,1.5,-165,7.5,-120,7.5,-110
504,962,H,STL,MLEAKE-R,0,0,0,0,3,0,0,0,2,5,-166,-160,-1.5,145,7.5,100,7.5,-110
504,963,V,SEA,FHERNANDZ-R,0,0,0,0,4,2,3,0,0,9,-146,-111,-1.5,150,7,-120,7.5,100
504,964,H,OAK,SMANAEA-L,0,0,1,1,6,0,0,0,0,8,126,101,1.5,-170,7,100,7.5,-120
504,965,V,DET,ASANCHEZ-R,0,0,0,0,0,0,0,0,0,0,136,165,1.5,-130,7.5,-110,7.5,-119
504,966,H,CLE,CKLUBER-R,0,0,0,4,0,0,0,0,x,4,-156,-185,-1.5,110,7.5,-110,7.5,-101
504,967,V,NYY,CSABATHIA-L,0,0,0,0,0,3,0,4,0,7,106,119,1.5,-175,8.5,-120,8.5,-120
504,968,H,BAL,TWILSON-R,0,0,0,0,0,0,0,0,0,0,-126,-129,-1.5,155,8.5,100,8.5,100
504,969,V,TEX,CLEWIS-R,2,1,0,0,0,0,0,0,0,3,151,170,1.5,-119,8.5,-120,9,-120
504,970,H,TOR,ASANCHEZ-R,1,0,0,0,0,2,0,0,1,4,-171,-200,-1.5,-101,8.5,100,9,100
504,971,V,MIN,PHUGHES-R,0,0,3,1,0,0,0,0,0,4,111,147,1.5,-155,8,-120,9,-105
504,972,H,HOU,MFIERS-R,3,3,2,1,5,0,0,2,x,16,-131,-162,-1.5,135,8,100,9,-115
504,973,V,BOS,CBUCHHOLZ-R,0,0,1,0,2,0,1,1,0,5,-111,109,1.5,-200,8.5,-120,8,100
504,974,H,CWS,CRODON-L,2,0,0,0,0,0,0,0,0,2,-109,-119,-1.5,170,8.5,100,8,-120
504,975,V,LAA,HSANTIAGO-L,0,0,2,0,0,0,0,4,1,7,-141,-145,-1.5,110,9,100,9,-110
504,976,H,MIL,ZDAVIES-R,0,1,0,0,1,1,0,0,0,3,121,130,1.5,-130,9,-120,9,-110
504,977,V,WAS,SSTRASBRG-R,6,0,4,1,1,1,0,0,0,13,-136,-150,-1.5,110,7.5,105,7,-125
504,978,H,KAN,KMEDLEN-R,0,2,0,0,0,0,0,0,0,2,116,135,1.5,-130,7.5,-125,7,105
504,979,V,LOS,AWOOD-L,0,0,0,1,0,1,0,3,0,5,126,145,1.5,-160,7.5,-110,7,-115
504,980,H,TAM,DSMYLY-L,1,0,0,1,0,3,3,0,x,8,-146,-160,-1.5,140,7.5,-110,7,-105
505,901,V,PHI,JEICKHOFF-R,0,0,0,0,0,0,0,0,0,0,170,165,1.5,-130,7,-110,6.5,-115
505,902,H,STL,JGARCIA-L,1,0,0,0,0,0,3,0,x,4,-190,-185,-1.5,110,7,-110,6.5,-105
505,903,V,ARI,RRAY-L,0,0,0,0,0,0,0,0,0,0,120,117,1.5,-200,8,100,8.5,-105
505,904,H,MIA,ACONLEY-L,0,1,0,1,0,0,0,2,x,4,-140,-132,-1.5,170,8,-120,8.5,-115
505,905,V,MIL,CANDERSON-R,0,0,0,0,1,0,0,2,2,5,-110,100,1.5,-215,9,-105,9,100
505,906,H,CIN,ASIMON-R,5,2,0,0,0,0,0,2,x,9,-110,-110,-1.5,185,9,-115,9,-120
505,907,V,WAS,JROSS-R,0,0,0,0,0,0,0,0,2,2,120,127,1.5,-185,8,100,7.5,105
505,908,H,CUB,KHENDRCKS-R,0,0,0,2,0,0,0,3,x,5,-140,-142,-1.5,165,8,-120,7.5,-125
505,909,V,NYM,JDEGROM-R,0,0,0,0,0,0,0,0,3,3,-185,-200,-1.5,-130,6.5,-110,7,-120
505,910,H,SDG,CREA-R,1,1,1,0,0,2,0,0,x,5,165,170,1.5,110,6.5,-110,7,100
505,911,V,COL,CRUSIN-L,3,1,0,0,13,0,0,0,0,17,120,118,1.5,-200,8,100,7.5,-115
505,912,H,SFO,MCAIN-R,2,1,0,0,4,0,0,0,0,7,-140,-128,-1.5,170,8,-120,7.5,-105
505,913,V,DET,MFULMER-R,0,0,0,3,0,0,0,0,1,4,105,117,1.5,-180,8.5,-110,8.5,-120
505,914,H,CLE,TBAUER-R,4,0,0,1,0,0,0,4,x,9,-125,-127,-1.5,160,8.5,-110,8.5,100
505,915,V,NYY,MTANAKA-R,0,0,0,0,0,0,0,0,0,0,-105,-103,1.5,-215,7.5,-115,7,-130
505,916,H,BAL,KGAUSMAN-R,0,0,0,0,0,0,0,0,0,1,-115,-107,-1.5,185,7.5,-105,7,110
505,917,V,TEX,DHOLLAND-L,1,0,0,0,0,0,0,0,1,2,130,170,1.5,-125,8.5,-115,8.5,-120
505,918,H,TOR,JHAPP-L,5,0,6,0,0,0,0,1,x,12,-150,-200,-1.5,105,8.5,-105,8.5,100
505,919,V,SEA,WMILEY-L,0,0,1,0,0,0,2,0,3,6,100,118,1.5,-175,8.5,-115,9,-120
505,920,H,HOU,CDEVENSKI-R,1,0,0,0,0,1,1,0,0,3,-120,-133,-1.5,155,8.5,-105,9,100
505,921,V,BOS,HOWENS-L,1,1,2,0,0,1,0,2,0,7,-114,-105,1.5,-210,9,-115,8.5,-110
505,922,H,CWS,EJOHNSON-R,1,0,0,1,1,0,0,0,0,3,-106,-105,-1.5,180,9,-105,8.5,-110
506,951,V,WAS,MSCHERZER-R,1,1,0,0,0,0,0,4,0,6,-112,-107,-1.5,150,7.5,-105,8.5,-110
506,952,H,CUB,JLACKEY-R,0,2,2,0,3,1,0,0,x,8,-108,-103,1.5,-170,7.5,-115,8.5,-110
506,953,V,PHI,VVELASQEZ-R,0,0,1,2,1,0,0,0,0,4,105,125,1.5,-180,7.5,100,7,-110
506,954,H,MIA,WCHEN-L,2,2,0,0,0,0,0,2,x,6,-125,-140,-1.5,160,7.5,-120,7,-110
506,955,V,MIL,TCRAVY-R,0,0,0,0,1,0,0,0,0,1,115,119,1.5,-180,8.5,-120,8.5,-120
506,956,H,CIN,TADLEMAN-R,1,1,3,0,0,0,0,0,x,5,-135,-129,-1.5,160,8.5,100,8.5,100
